N	R	I
0	895.78	9.7e-05
1	895.766	9.7e-05
2	895.781	9.7e-05
3	895.775	9.7e-05
4	895.789	9.7e-05
5	895.753	9.7e-05
6	895.774	9.7e-05
7	895.772	9.7e-05
8	895.761	9.7e-05
9	895.769	9.7e-05
10	895.768	9.7e-05
11	895.799	9.7e-05
12	895.772	9.7e-05
13	895.776	9.7e-05
14	895.761	9.7e-05
15	895.78	9.7e-05
16	895.767	9.7e-05
17	895.769	9.7e-05
18	895.778	9.7e-05
19	895.793	9.7e-05
20	895.802	9.7e-05
21	895.772	9.7e-05
22	895.795	9.7e-05
23	895.781	9.7e-05
24	895.8	9.7e-05
25	895.786	9.7e-05
26	895.798	9.7e-05
27	895.774	9.7e-05
28	895.774	9.7e-05
29	895.807	9.7e-05
30	895.77	9.7e-05
31	895.787	9.7e-05
32	895.799	9.7e-05
33	895.788	9.7e-05
34	895.787	9.7e-05
35	895.765	9.7e-05
36	895.788	9.7e-05
37	895.783	9.7e-05
38	895.796	9.7e-05
39	895.791	9.7e-05
40	895.795	9.7e-05
41	895.795	9.7e-05
42	895.752	9.7e-05
43	895.772	9.7e-05
44	895.77	9.7e-05
45	895.754	9.7e-05
46	895.772	9.7e-05
47	895.779	9.7e-05
48	895.797	9.7e-05
49	895.795	9.7e-05
50	895.78	9.7e-05
51	895.792	9.7e-05
52	895.788	9.7e-05
53	895.797	9.7e-05
54	895.797	9.7e-05
55	895.775	9.7e-05
56	895.792	9.7e-05
57	895.802	9.7e-05
58	895.807	9.7e-05
59	895.791	9.7e-05
60	895.79	9.7e-05
61	895.816	9.7e-05
62	895.796	9.7e-05
63	895.789	9.7e-05
64	895.795	9.7e-05
65	895.799	9.7e-05
66	895.782	9.7e-05
67	895.766	9.7e-05
68	895.767	9.7e-05
69	895.756	9.7e-05
70	895.789	9.7e-05
71	895.784	9.7e-05
72	895.781	9.7e-05
73	895.757	9.7e-05
74	895.758	9.7e-05
75	895.762	9.7e-05
76	895.744	9.7e-05
77	895.763	9.7e-05
78	895.751	9.7e-05
79	895.75	9.7e-05
80	895.767	9.7e-05
81	895.763	9.7e-05
82	895.761	9.7e-05
83	895.74	9.7e-05
84	895.757	9.7e-05
85	895.746	9.7e-05
86	895.766	9.7e-05
87	895.773	9.7e-05
88	895.761	9.7e-05
89	895.748	9.7e-05
90	895.766	9.7e-05
91	895.771	9.7e-05
92	895.751	9.7e-05
93	895.753	9.7e-05
94	895.777	9.7e-05
95	895.771	9.7e-05
96	895.774	9.7e-05
97	895.763	9.7e-05
98	895.733	9.7e-05
99	895.768	9.7e-05
