N	R	I
0	989.453	9.7e-05
1	989.43	9.7e-05
2	989.43	9.7e-05
3	989.432	9.7e-05
4	989.412	9.7e-05
5	989.416	9.7e-05
6	989.408	9.7e-05
7	989.417	9.7e-05
8	989.395	9.7e-05
9	989.413	9.7e-05
10	989.402	9.7e-05
11	989.396	9.7e-05
12	989.41	9.7e-05
13	989.413	9.7e-05
14	989.44	9.7e-05
15	989.432	9.7e-05
16	989.428	9.7e-05
17	989.403	9.7e-05
18	989.409	9.7e-05
19	989.414	9.7e-05
20	989.393	9.7e-05
21	989.409	9.7e-05
22	989.419	9.7e-05
23	989.415	9.7e-05
24	989.429	9.7e-05
25	989.401	9.7e-05
26	989.404	9.7e-05
27	989.407	9.7e-05
28	989.407	9.7e-05
29	989.401	9.7e-05
30	989.407	9.7e-05
31	989.388	9.7e-05
32	989.397	9.7e-05
33	989.416	9.7e-05
34	989.409	9.7e-05
35	989.368	9.7e-05
36	989.388	9.7e-05
37	989.347	9.7e-05
38	989.378	9.7e-05
39	989.376	9.7e-05
40	989.376	9.7e-05
41	989.381	9.7e-05
42	989.384	9.7e-05
43	989.377	9.7e-05
44	989.344	9.7e-05
45	989.369	9.7e-05
46	989.388	9.7e-05
47	989.391	9.7e-05
48	989.358	9.7e-05
49	989.404	9.7e-05
50	989.375	9.7e-05
51	989.389	9.7e-05
52	989.363	9.7e-05
53	989.359	9.7e-05
54	989.354	9.7e-05
55	989.339	9.7e-05
56	989.36	9.7e-05
57	989.37	9.7e-05
58	989.356	9.7e-05
59	989.354	9.7e-05
60	989.368	9.7e-05
61	989.356	9.7e-05
62	989.39	9.7e-05
63	989.375	9.7e-05
64	989.398	9.7e-05
65	989.355	9.7e-05
66	989.366	9.7e-05
67	989.379	9.7e-05
68	989.399	9.7e-05
69	989.382	9.7e-05
70	989.381	9.7e-05
71	989.372	9.7e-05
72	989.386	9.7e-05
73	989.339	9.7e-05
74	989.349	9.7e-05
75	989.378	9.7e-05
76	989.347	9.7e-05
77	989.352	9.7e-05
78	989.336	9.7e-05
79	989.336	9.7e-05
80	989.333	9.7e-05
81	989.335	9.7e-05
82	989.302	9.7e-05
83	989.32	9.7e-05
84	989.311	9.7e-05
85	989.351	9.7e-05
86	989.323	9.7e-05
87	989.337	9.7e-05
88	989.359	9.7e-05
89	989.313	9.7e-05
90	989.332	9.7e-05
91	989.329	9.7e-05
92	989.336	9.7e-05
93	989.321	9.7e-05
94	989.309	9.7e-05
95	989.318	9.7e-05
96	989.347	9.7e-05
97	989.341	9.7e-05
98	989.336	9.7e-05
99	989.337	9.7e-05
100	989.331	9.7e-05
101	989.35	9.7e-05
102	989.328	9.7e-05
103	989.329	9.7e-05
104	989.34	9.7e-05
105	989.321	9.7e-05
106	989.327	9.7e-05
107	989.358	9.7e-05
108	989.342	9.7e-05
109	989.357	9.7e-05
110	989.368	9.7e-05
111	989.342	9.7e-05
112	989.341	9.7e-05
113	989.357	9.7e-05
114	989.358	9.7e-05
115	989.344	9.7e-05
116	989.312	9.7e-05
117	989.322	9.7e-05
118	989.321	9.7e-05
119	989.322	9.7e-05
120	989.302	9.7e-05
121	989.31	9.7e-05
122	989.316	9.7e-05
123	989.317	9.7e-05
124	989.317	9.7e-05
125	989.329	9.7e-05
126	989.337	9.7e-05
127	989.335	9.7e-05
128	989.309	9.7e-05
129	989.308	9.7e-05
130	989.344	9.7e-05
131	989.318	9.7e-05
132	989.362	9.7e-05
133	989.337	9.7e-05
134	989.342	9.7e-05
135	989.344	9.7e-05
136	989.34	9.7e-05
137	989.325	9.7e-05
138	989.311	9.7e-05
139	989.313	9.7e-05
