N	R	I
0	877.806	9.7e-05
1	877.779	9.7e-05
2	877.817	9.7e-05
3	877.808	9.7e-05
4	877.823	9.7e-05
5	877.81	9.7e-05
6	877.806	9.7e-05
7	877.801	9.7e-05
8	877.808	9.7e-05
9	877.808	9.7e-05
10	877.792	9.7e-05
11	877.779	9.7e-05
12	877.795	9.7e-05
13	877.783	9.7e-05
14	877.778	9.7e-05
15	877.789	9.7e-05
16	877.803	9.7e-05
17	877.797	9.7e-05
18	877.812	9.7e-05
19	877.791	9.7e-05
20	877.779	9.7e-05
21	877.782	9.7e-05
22	877.791	9.7e-05
23	877.778	9.7e-05
24	877.784	9.7e-05
25	877.77	9.7e-05
26	877.777	9.7e-05
27	877.789	9.7e-05
28	877.784	9.7e-05
29	877.779	9.7e-05
30	877.776	9.7e-05
31	877.801	9.7e-05
32	877.773	9.7e-05
33	877.808	9.7e-05
34	877.781	9.7e-05
35	877.787	9.7e-05
36	877.792	9.7e-05
37	877.804	9.7e-05
38	877.798	9.7e-05
39	877.808	9.7e-05
40	877.813	9.7e-05
41	877.794	9.7e-05
42	877.794	9.7e-05
43	877.794	9.7e-05
44	877.791	9.7e-05
45	877.789	9.7e-05
46	877.795	9.7e-05
47	877.783	9.7e-05
48	877.779	9.7e-05
49	877.791	9.7e-05
50	877.792	9.7e-05
51	877.809	9.7e-05
52	877.78	9.7e-05
53	877.761	9.7e-05
54	877.78	9.7e-05
55	877.785	9.7e-05
56	877.779	9.7e-05
57	877.811	9.7e-05
58	877.781	9.7e-05
59	877.793	9.7e-05
60	877.789	9.7e-05
61	877.797	9.7e-05
62	877.801	9.7e-05
63	877.803	9.7e-05
64	877.828	9.7e-05
65	877.82	9.7e-05
66	877.786	9.7e-05
67	877.807	9.7e-05
68	877.817	9.7e-05
69	877.803	9.7e-05
70	877.791	9.7e-05
71	877.832	9.7e-05
72	877.814	9.7e-05
73	877.807	9.7e-05
74	877.814	9.7e-05
75	877.81	9.7e-05
76	877.797	9.7e-05
77	877.776	9.7e-05
78	877.79	9.7e-05
79	877.807	9.7e-05
80	877.808	9.7e-05
81	877.793	9.7e-05
82	877.804	9.7e-05
83	877.804	9.7e-05
84	877.799	9.7e-05
85	877.807	9.7e-05
86	877.792	9.7e-05
87	877.802	9.7e-05
88	877.79	9.7e-05
89	877.784	9.7e-05
90	877.8	9.7e-05
91	877.792	9.7e-05
92	877.78	9.7e-05
93	877.78	9.7e-05
94	877.801	9.7e-05
95	877.811	9.7e-05
96	877.813	9.7e-05
97	877.78	9.7e-05
98	877.783	9.7e-05
99	877.791	9.7e-05
