N	R	I
0	993.704	9.7e-05
1	993.705	9.7e-05
2	993.697	9.7e-05
3	993.689	9.7e-05
4	993.699	9.7e-05
5	993.685	9.7e-05
6	993.691	9.7e-05
7	993.703	9.7e-05
8	993.719	9.7e-05
9	993.692	9.7e-05
10	993.699	9.7e-05
11	993.687	9.7e-05
12	993.681	9.7e-05
13	993.688	9.7e-05
14	993.686	9.7e-05
15	993.687	9.7e-05
16	993.692	9.7e-05
17	993.68	9.7e-05
18	993.668	9.7e-05
19	993.663	9.7e-05
20	993.692	9.7e-05
21	993.694	9.7e-05
22	993.684	9.7e-05
23	993.67	9.7e-05
24	993.683	9.7e-05
25	993.658	9.7e-05
26	993.674	9.7e-05
27	993.676	9.7e-05
28	993.693	9.7e-05
29	993.679	9.7e-05
30	993.685	9.7e-05
31	993.687	9.7e-05
32	993.688	9.7e-05
33	993.689	9.7e-05
34	993.686	9.7e-05
35	993.687	9.7e-05
36	993.683	9.7e-05
37	993.684	9.7e-05
38	993.696	9.7e-05
39	993.682	9.7e-05
40	993.684	9.7e-05
41	993.694	9.7e-05
42	993.691	9.7e-05
43	993.694	9.7e-05
44	993.702	9.7e-05
45	993.709	9.7e-05
46	993.709	9.7e-05
47	993.694	9.7e-05
48	993.685	9.7e-05
49	993.687	9.7e-05
50	993.701	9.7e-05
51	993.691	9.7e-05
52	993.706	9.7e-05
53	993.7	9.7e-05
54	993.697	9.7e-05
55	993.703	9.7e-05
56	993.7	9.7e-05
57	993.716	9.7e-05
58	993.695	9.7e-05
59	993.703	9.7e-05
60	993.703	9.7e-05
61	993.697	9.7e-05
62	993.713	9.7e-05
63	993.726	9.7e-05
64	993.701	9.7e-05
65	993.718	9.7e-05
66	993.718	9.7e-05
67	993.712	9.7e-05
68	993.717	9.7e-05
69	993.7	9.7e-05
70	993.726	9.7e-05
71	993.726	9.7e-05
72	993.719	9.7e-05
73	993.734	9.7e-05
74	993.712	9.7e-05
75	993.718	9.7e-05
76	993.711	9.7e-05
77	993.703	9.7e-05
78	993.705	9.7e-05
79	993.692	9.7e-05
80	993.696	9.7e-05
81	993.7	9.7e-05
82	993.696	9.7e-05
83	993.707	9.7e-05
84	993.709	9.7e-05
85	993.708	9.7e-05
86	993.683	9.7e-05
87	993.706	9.7e-05
88	993.685	9.7e-05
89	993.704	9.7e-05
90	993.704	9.7e-05
91	993.707	9.7e-05
92	993.697	9.7e-05
93	993.7	9.7e-05
94	993.705	9.7e-05
95	993.69	9.7e-05
96	993.709	9.7e-05
97	993.711	9.7e-05
98	993.713	9.7e-05
99	993.713	9.7e-05
100	993.708	9.7e-05
101	993.717	9.7e-05
102	993.682	9.7e-05
103	993.679	9.7e-05
104	993.703	9.7e-05
105	993.698	9.7e-05
106	993.688	9.7e-05
107	993.684	9.7e-05
108	993.706	9.7e-05
109	993.701	9.7e-05
110	993.703	9.7e-05
111	993.702	9.7e-05
112	993.697	9.7e-05
113	993.709	9.7e-05
114	993.718	9.7e-05
115	993.721	9.7e-05
116	993.722	9.7e-05
117	993.738	9.7e-05
118	993.724	9.7e-05
119	993.707	9.7e-05
120	993.724	9.7e-05
121	993.746	9.7e-05
122	993.719	9.7e-05
123	993.736	9.7e-05
124	993.708	9.7e-05
125	993.716	9.7e-05
126	993.706	9.7e-05
127	993.696	9.7e-05
128	993.722	9.7e-05
129	993.697	9.7e-05
130	993.715	9.7e-05
131	993.718	9.7e-05
132	993.707	9.7e-05
133	993.693	9.7e-05
134	993.693	9.7e-05
135	993.685	9.7e-05
136	993.717	9.7e-05
137	993.712	9.7e-05
138	993.729	9.7e-05
139	993.719	9.7e-05
140	993.718	9.7e-05
141	993.689	9.7e-05
142	993.732	9.7e-05
143	993.697	9.7e-05
144	993.696	9.7e-05
145	993.718	9.7e-05
146	993.701	9.7e-05
147	993.699	9.7e-05
148	993.716	9.7e-05
149	993.695	9.7e-05
150	993.7	9.7e-05
151	993.679	9.7e-05
152	993.703	9.7e-05
153	993.702	9.7e-05
154	993.687	9.7e-05
155	993.702	9.7e-05
156	993.686	9.7e-05
157	993.703	9.7e-05
158	993.695	9.7e-05
159	993.686	9.7e-05
160	993.705	9.7e-05
161	993.696	9.7e-05
