N	R	I
0	984.358	9.7e-05
1	984.357	9.7e-05
2	984.376	9.7e-05
3	984.365	9.7e-05
4	984.361	9.7e-05
5	984.372	9.7e-05
6	984.375	9.7e-05
7	984.383	9.7e-05
8	984.398	9.7e-05
9	984.368	9.7e-05
10	984.373	9.7e-05
11	984.36	9.7e-05
12	984.371	9.7e-05
13	984.369	9.7e-05
14	984.367	9.7e-05
15	984.348	9.7e-05
16	984.378	9.7e-05
17	984.363	9.7e-05
18	984.366	9.7e-05
19	984.35	9.7e-05
20	984.365	9.7e-05
21	984.351	9.7e-05
22	984.369	9.7e-05
23	984.358	9.7e-05
24	984.354	9.7e-05
25	984.35	9.7e-05
26	984.361	9.7e-05
27	984.371	9.7e-05
28	984.354	9.7e-05
29	984.367	9.7e-05
30	984.369	9.7e-05
31	984.38	9.7e-05
32	984.353	9.7e-05
33	984.364	9.7e-05
34	984.362	9.7e-05
35	984.367	9.7e-05
36	984.361	9.7e-05
37	984.352	9.7e-05
38	984.363	9.7e-05
39	984.359	9.7e-05
40	984.342	9.7e-05
41	984.356	9.7e-05
42	984.36	9.7e-05
43	984.352	9.7e-05
44	984.347	9.7e-05
45	984.36	9.7e-05
46	984.351	9.7e-05
47	984.358	9.7e-05
48	984.368	9.7e-05
49	984.367	9.7e-05
50	984.367	9.7e-05
51	984.35	9.7e-05
52	984.332	9.7e-05
53	984.354	9.7e-05
54	984.335	9.7e-05
55	984.363	9.7e-05
56	984.375	9.7e-05
57	984.348	9.7e-05
58	984.332	9.7e-05
59	984.369	9.7e-05
60	984.359	9.7e-05
61	984.37	9.7e-05
62	984.362	9.7e-05
63	984.361	9.7e-05
64	984.371	9.7e-05
65	984.363	9.7e-05
66	984.357	9.7e-05
67	984.358	9.7e-05
68	984.353	9.7e-05
69	984.345	9.7e-05
70	984.376	9.7e-05
71	984.344	9.7e-05
72	984.37	9.7e-05
73	984.357	9.7e-05
74	984.345	9.7e-05
75	984.332	9.7e-05
76	984.351	9.7e-05
77	984.339	9.7e-05
78	984.361	9.7e-05
79	984.334	9.7e-05
80	984.361	9.7e-05
81	984.324	9.7e-05
82	984.34	9.7e-05
83	984.349	9.7e-05
84	984.361	9.7e-05
85	984.367	9.7e-05
86	984.387	9.7e-05
87	984.383	9.7e-05
88	984.353	9.7e-05
89	984.37	9.7e-05
90	984.379	9.7e-05
91	984.381	9.7e-05
92	984.401	9.7e-05
93	984.374	9.7e-05
94	984.386	9.7e-05
95	984.381	9.7e-05
96	984.384	9.7e-05
97	984.372	9.7e-05
98	984.359	9.7e-05
99	984.367	9.7e-05
100	984.394	9.7e-05
101	984.364	9.7e-05
102	984.396	9.7e-05
103	984.395	9.7e-05
104	984.409	9.7e-05
105	984.39	9.7e-05
106	984.388	9.7e-05
107	984.401	9.7e-05
108	984.385	9.7e-05
109	984.374	9.7e-05
110	984.373	9.7e-05
111	984.383	9.7e-05
112	984.397	9.7e-05
113	984.388	9.7e-05
114	984.395	9.7e-05
115	984.395	9.7e-05
116	984.383	9.7e-05
117	984.41	9.7e-05
118	984.398	9.7e-05
119	984.414	9.7e-05
120	984.432	9.7e-05
121	984.427	9.7e-05
122	984.426	9.7e-05
123	984.424	9.7e-05
124	984.419	9.7e-05
125	984.422	9.7e-05
126	984.415	9.7e-05
127	984.39	9.7e-05
128	984.405	9.7e-05
129	984.403	9.7e-05
130	984.419	9.7e-05
131	984.454	9.7e-05
132	984.447	9.7e-05
133	984.448	9.7e-05
134	984.452	9.7e-05
135	984.409	9.7e-05
136	984.425	9.7e-05
137	984.456	9.7e-05
138	984.448	9.7e-05
139	984.469	9.7e-05
140	984.449	9.7e-05
141	984.466	9.7e-05
142	984.466	9.7e-05
143	984.454	9.7e-05
144	984.454	9.7e-05
145	984.456	9.7e-05
146	984.488	9.7e-05
147	984.472	9.7e-05
148	984.492	9.7e-05
149	984.468	9.7e-05
150	984.44	9.7e-05
151	984.476	9.7e-05
152	984.498	9.7e-05
153	984.465	9.7e-05
154	984.468	9.7e-05
155	984.496	9.7e-05
156	984.491	9.7e-05
157	984.488	9.7e-05
158	984.475	9.7e-05
159	984.496	9.7e-05
160	984.503	9.7e-05
161	984.513	9.7e-05
162	984.51	9.7e-05
163	984.525	9.7e-05
164	984.51	9.7e-05
165	984.536	9.7e-05
166	984.509	9.7e-05
167	984.523	9.7e-05
168	984.53	9.7e-05
169	984.527	9.7e-05
170	984.51	9.7e-05
171	984.514	9.7e-05
172	984.538	9.7e-05
173	984.488	9.7e-05
174	984.512	9.7e-05
175	984.515	9.7e-05
176	984.547	9.7e-05
177	984.54	9.7e-05
178	984.518	9.7e-05
179	984.557	9.7e-05
180	984.544	9.7e-05
181	984.546	9.7e-05
182	984.557	9.7e-05
183	984.526	9.7e-05
184	984.559	9.7e-05
185	984.527	9.7e-05
186	984.562	9.7e-05
187	984.56	9.7e-05
188	984.557	9.7e-05
189	984.558	9.7e-05
190	984.575	9.7e-05
191	984.603	9.7e-05
192	984.594	9.7e-05
193	984.584	9.7e-05
194	984.556	9.7e-05
195	984.572	9.7e-05
196	984.572	9.7e-05
197	984.558	9.7e-05
198	984.559	9.7e-05
199	984.6	9.7e-05
200	984.599	9.7e-05
201	984.555	9.7e-05
