N	R	I
0	1235.96	9.7e-05
1	1235.97	9.7e-05
2	1235.96	9.7e-05
3	1235.96	9.7e-05
4	1235.96	9.7e-05
5	1235.94	9.7e-05
6	1235.96	9.7e-05
7	1235.97	9.7e-05
8	1235.97	9.7e-05
9	1235.97	9.7e-05
10	1235.96	9.7e-05
11	1235.97	9.7e-05
12	1235.99	9.7e-05
13	1235.97	9.7e-05
14	1235.96	9.7e-05
15	1235.98	9.7e-05
16	1235.97	9.7e-05
17	1235.99	9.7e-05
18	1235.98	9.7e-05
19	1235.99	9.7e-05
20	1236.0	9.7e-05
21	1236.0	9.7e-05
22	1236.0	9.7e-05
23	1235.98	9.7e-05
24	1235.99	9.7e-05
25	1235.98	9.7e-05
26	1235.99	9.7e-05
27	1235.96	9.7e-05
28	1235.98	9.7e-05
29	1235.99	9.7e-05
30	1235.98	9.7e-05
31	1235.97	9.7e-05
32	1235.96	9.7e-05
33	1235.98	9.7e-05
34	1235.95	9.7e-05
35	1235.96	9.7e-05
36	1235.96	9.7e-05
37	1235.98	9.7e-05
38	1235.97	9.7e-05
39	1235.98	9.7e-05
40	1235.99	9.7e-05
41	1235.98	9.7e-05
42	1235.95	9.7e-05
43	1235.97	9.7e-05
44	1235.98	9.7e-05
45	1235.98	9.7e-05
46	1235.98	9.7e-05
47	1235.98	9.7e-05
48	1235.96	9.7e-05
49	1235.99	9.7e-05
50	1235.99	9.7e-05
51	1235.98	9.7e-05
52	1235.99	9.7e-05
53	1235.97	9.7e-05
54	1235.97	9.7e-05
55	1235.99	9.7e-05
56	1235.98	9.7e-05
57	1235.98	9.7e-05
58	1235.99	9.7e-05
59	1235.99	9.7e-05
60	1235.99	9.7e-05
61	1235.98	9.7e-05
62	1235.98	9.7e-05
63	1235.97	9.7e-05
64	1235.98	9.7e-05
65	1235.98	9.7e-05
66	1235.99	9.7e-05
67	1235.99	9.7e-05
68	1236.01	9.7e-05
69	1236.01	9.7e-05
70	1236.02	9.7e-05
71	1236.0	9.7e-05
72	1236.02	9.7e-05
73	1236.02	9.7e-05
74	1236.01	9.7e-05
75	1236.01	9.7e-05
76	1236.01	9.7e-05
77	1236.0	9.7e-05
78	1236.02	9.7e-05
79	1236.03	9.7e-05
80	1236.03	9.7e-05
81	1236.04	9.7e-05
82	1236.03	9.7e-05
83	1236.02	9.7e-05
84	1236.03	9.7e-05
85	1236.02	9.7e-05
86	1236.02	9.7e-05
87	1236.02	9.7e-05
88	1236.02	9.7e-05
89	1236.02	9.7e-05
90	1236.02	9.7e-05
91	1236.02	9.7e-05
92	1236.02	9.7e-05
93	1236.0	9.7e-05
94	1236.01	9.7e-05
95	1236.02	9.7e-05
96	1235.99	9.7e-05
97	1236.02	9.7e-05
98	1236.03	9.7e-05
99	1236.03	9.7e-05
