N	R	I
0	923.83	9.7e-05
1	923.833	9.7e-05
2	923.834	9.7e-05
3	923.827	9.7e-05
4	923.827	9.7e-05
5	923.824	9.7e-05
6	923.829	9.7e-05
7	923.815	9.7e-05
8	923.832	9.7e-05
9	923.831	9.7e-05
10	923.839	9.7e-05
11	923.83	9.7e-05
12	923.831	9.7e-05
13	923.841	9.7e-05
14	923.851	9.7e-05
15	923.823	9.7e-05
16	923.832	9.7e-05
17	923.841	9.7e-05
18	923.844	9.7e-05
19	923.856	9.7e-05
20	923.857	9.7e-05
21	923.843	9.7e-05
22	923.853	9.7e-05
23	923.834	9.7e-05
24	923.831	9.7e-05
25	923.86	9.7e-05
26	923.84	9.7e-05
27	923.845	9.7e-05
28	923.843	9.7e-05
29	923.84	9.7e-05
30	923.857	9.7e-05
31	923.836	9.7e-05
32	923.854	9.7e-05
33	923.84	9.7e-05
34	923.835	9.7e-05
35	923.87	9.7e-05
36	923.838	9.7e-05
37	923.849	9.7e-05
38	923.834	9.7e-05
39	923.812	9.7e-05
40	923.838	9.7e-05
41	923.856	9.7e-05
42	923.841	9.7e-05
43	923.849	9.7e-05
44	923.86	9.7e-05
45	923.846	9.7e-05
46	923.846	9.7e-05
47	923.847	9.7e-05
48	923.855	9.7e-05
49	923.828	9.7e-05
50	923.824	9.7e-05
51	923.854	9.7e-05
52	923.86	9.7e-05
53	923.847	9.7e-05
54	923.858	9.7e-05
55	923.852	9.7e-05
56	923.837	9.7e-05
57	923.836	9.7e-05
58	923.847	9.7e-05
59	923.851	9.7e-05
60	923.84	9.7e-05
61	923.85	9.7e-05
62	923.846	9.7e-05
63	923.856	9.7e-05
64	923.845	9.7e-05
65	923.862	9.7e-05
66	923.833	9.7e-05
67	923.839	9.7e-05
68	923.844	9.7e-05
69	923.85	9.7e-05
70	923.857	9.7e-05
71	923.869	9.7e-05
72	923.875	9.7e-05
73	923.863	9.7e-05
74	923.854	9.7e-05
75	923.837	9.7e-05
76	923.838	9.7e-05
77	923.855	9.7e-05
78	923.862	9.7e-05
79	923.845	9.7e-05
80	923.849	9.7e-05
81	923.845	9.7e-05
82	923.845	9.7e-05
83	923.854	9.7e-05
84	923.865	9.7e-05
85	923.845	9.7e-05
86	923.859	9.7e-05
87	923.859	9.7e-05
88	923.863	9.7e-05
89	923.854	9.7e-05
90	923.887	9.7e-05
91	923.86	9.7e-05
92	923.869	9.7e-05
93	923.887	9.7e-05
94	923.864	9.7e-05
95	923.88	9.7e-05
96	923.903	9.7e-05
97	923.878	9.7e-05
98	923.884	9.7e-05
99	923.88	9.7e-05
100	923.881	9.7e-05
101	923.878	9.7e-05
102	923.883	9.7e-05
103	923.868	9.7e-05
104	923.877	9.7e-05
105	923.867	9.7e-05
106	923.876	9.7e-05
107	923.873	9.7e-05
108	923.856	9.7e-05
109	923.874	9.7e-05
110	923.872	9.7e-05
111	923.891	9.7e-05
112	923.88	9.7e-05
113	923.877	9.7e-05
114	923.865	9.7e-05
115	923.877	9.7e-05
116	923.87	9.7e-05
117	923.866	9.7e-05
118	923.844	9.7e-05
119	923.87	9.7e-05
120	923.862	9.7e-05
121	923.869	9.7e-05
122	923.872	9.7e-05
123	923.863	9.7e-05
124	923.873	9.7e-05
125	923.879	9.7e-05
126	923.865	9.7e-05
127	923.867	9.7e-05
128	923.898	9.7e-05
129	923.866	9.7e-05
130	923.878	9.7e-05
131	923.863	9.7e-05
132	923.88	9.7e-05
133	923.888	9.7e-05
134	923.875	9.7e-05
135	923.867	9.7e-05
136	923.875	9.7e-05
137	923.863	9.7e-05
138	923.891	9.7e-05
139	923.882	9.7e-05
140	923.875	9.7e-05
141	923.868	9.7e-05
142	923.868	9.7e-05
143	923.881	9.7e-05
144	923.89	9.7e-05
145	923.89	9.7e-05
146	923.899	9.7e-05
147	923.874	9.7e-05
148	923.872	9.7e-05
149	923.888	9.7e-05
150	923.895	9.7e-05
151	923.876	9.7e-05
152	923.881	9.7e-05
153	923.872	9.7e-05
154	923.862	9.7e-05
155	923.853	9.7e-05
156	923.858	9.7e-05
157	923.867	9.7e-05
158	923.874	9.7e-05
159	923.872	9.7e-05
160	923.886	9.7e-05
161	923.863	9.7e-05
