N	R	I
0	999.585	9.7e-05
1	999.561	9.7e-05
2	999.586	9.7e-05
3	999.576	9.7e-05
4	999.599	9.7e-05
5	999.591	9.7e-05
6	999.581	9.7e-05
7	999.537	9.7e-05
8	999.561	9.7e-05
9	999.571	9.7e-05
10	999.571	9.7e-05
11	999.579	9.7e-05
12	999.574	9.7e-05
13	999.564	9.7e-05
14	999.532	9.7e-05
15	999.54	9.7e-05
16	999.556	9.7e-05
17	999.566	9.7e-05
18	999.588	9.7e-05
19	999.575	9.7e-05
20	999.568	9.7e-05
21	999.583	9.7e-05
22	999.581	9.7e-05
23	999.577	9.7e-05
24	999.6	9.7e-05
25	999.569	9.7e-05
26	999.575	9.7e-05
27	999.584	9.7e-05
28	999.582	9.7e-05
29	999.584	9.7e-05
30	999.576	9.7e-05
31	999.59	9.7e-05
32	999.603	9.7e-05
33	999.584	9.7e-05
34	999.6	9.7e-05
35	999.588	9.7e-05
36	999.577	9.7e-05
37	999.565	9.7e-05
38	999.591	9.7e-05
39	999.578	9.7e-05
40	999.586	9.7e-05
41	999.584	9.7e-05
42	999.562	9.7e-05
43	999.606	9.7e-05
44	999.592	9.7e-05
45	999.572	9.7e-05
46	999.583	9.7e-05
47	999.579	9.7e-05
48	999.588	9.7e-05
49	999.579	9.7e-05
50	999.586	9.7e-05
51	999.581	9.7e-05
52	999.58	9.7e-05
53	999.589	9.7e-05
54	999.601	9.7e-05
55	999.589	9.7e-05
56	999.577	9.7e-05
57	999.587	9.7e-05
58	999.606	9.7e-05
59	999.594	9.7e-05
60	999.598	9.7e-05
61	999.604	9.7e-05
62	999.595	9.7e-05
63	999.573	9.7e-05
64	999.58	9.7e-05
65	999.578	9.7e-05
66	999.593	9.7e-05
67	999.575	9.7e-05
68	999.605	9.7e-05
69	999.601	9.7e-05
70	999.607	9.7e-05
71	999.598	9.7e-05
72	999.588	9.7e-05
73	999.608	9.7e-05
74	999.589	9.7e-05
75	999.604	9.7e-05
76	999.588	9.7e-05
77	999.589	9.7e-05
78	999.583	9.7e-05
79	999.603	9.7e-05
80	999.602	9.7e-05
81	999.601	9.7e-05
82	999.583	9.7e-05
83	999.593	9.7e-05
84	999.601	9.7e-05
85	999.598	9.7e-05
86	999.565	9.7e-05
87	999.565	9.7e-05
88	999.557	9.7e-05
89	999.565	9.7e-05
90	999.589	9.7e-05
91	999.566	9.7e-05
92	999.563	9.7e-05
93	999.572	9.7e-05
94	999.585	9.7e-05
95	999.584	9.7e-05
96	999.586	9.7e-05
97	999.583	9.7e-05
98	999.588	9.7e-05
99	999.582	9.7e-05
100	999.552	9.7e-05
101	999.57	9.7e-05
102	999.579	9.7e-05
103	999.585	9.7e-05
104	999.585	9.7e-05
105	999.576	9.7e-05
106	999.571	9.7e-05
107	999.573	9.7e-05
108	999.59	9.7e-05
109	999.578	9.7e-05
110	999.594	9.7e-05
111	999.573	9.7e-05
112	999.589	9.7e-05
113	999.569	9.7e-05
114	999.583	9.7e-05
115	999.577	9.7e-05
116	999.575	9.7e-05
117	999.578	9.7e-05
118	999.588	9.7e-05
119	999.586	9.7e-05
120	999.577	9.7e-05
121	999.578	9.7e-05
122	999.574	9.7e-05
123	999.573	9.7e-05
124	999.57	9.7e-05
125	999.574	9.7e-05
126	999.585	9.7e-05
127	999.581	9.7e-05
128	999.594	9.7e-05
129	999.58	9.7e-05
130	999.585	9.7e-05
131	999.599	9.7e-05
132	999.601	9.7e-05
133	999.589	9.7e-05
134	999.612	9.7e-05
135	999.574	9.7e-05
136	999.587	9.7e-05
137	999.603	9.7e-05
138	999.591	9.7e-05
139	999.569	9.7e-05
140	999.568	9.7e-05
141	999.571	9.7e-05
142	999.585	9.7e-05
143	999.578	9.7e-05
144	999.595	9.7e-05
145	999.582	9.7e-05
146	999.582	9.7e-05
147	999.595	9.7e-05
148	999.585	9.7e-05
149	999.582	9.7e-05
150	999.593	9.7e-05
151	999.589	9.7e-05
152	999.59	9.7e-05
153	999.576	9.7e-05
154	999.592	9.7e-05
155	999.586	9.7e-05
156	999.593	9.7e-05
157	999.598	9.7e-05
158	999.577	9.7e-05
159	999.567	9.7e-05
160	999.597	9.7e-05
161	999.589	9.7e-05
