N	R	I
0	886.198	9.7e-05
1	886.19	9.7e-05
2	886.207	9.7e-05
3	886.222	9.7e-05
4	886.212	9.7e-05
5	886.214	9.7e-05
6	886.215	9.7e-05
7	886.226	9.7e-05
8	886.203	9.7e-05
9	886.214	9.7e-05
10	886.226	9.7e-05
11	886.21	9.7e-05
12	886.194	9.7e-05
13	886.206	9.7e-05
14	886.22	9.7e-05
15	886.187	9.7e-05
16	886.199	9.7e-05
17	886.198	9.7e-05
18	886.211	9.7e-05
19	886.193	9.7e-05
20	886.185	9.7e-05
21	886.184	9.7e-05
22	886.184	9.7e-05
23	886.187	9.7e-05
24	886.183	9.7e-05
25	886.177	9.7e-05
26	886.187	9.7e-05
27	886.188	9.7e-05
28	886.21	9.7e-05
29	886.211	9.7e-05
30	886.208	9.7e-05
31	886.19	9.7e-05
32	886.196	9.7e-05
33	886.194	9.7e-05
34	886.174	9.7e-05
35	886.175	9.7e-05
36	886.185	9.7e-05
37	886.193	9.7e-05
38	886.214	9.7e-05
39	886.197	9.7e-05
40	886.201	9.7e-05
41	886.203	9.7e-05
42	886.202	9.7e-05
43	886.189	9.7e-05
44	886.192	9.7e-05
45	886.231	9.7e-05
46	886.217	9.7e-05
47	886.206	9.7e-05
48	886.215	9.7e-05
49	886.183	9.7e-05
50	886.183	9.7e-05
51	886.193	9.7e-05
52	886.181	9.7e-05
53	886.197	9.7e-05
54	886.182	9.7e-05
55	886.2	9.7e-05
56	886.195	9.7e-05
57	886.218	9.7e-05
58	886.205	9.7e-05
59	886.213	9.7e-05
60	886.204	9.7e-05
61	886.218	9.7e-05
62	886.203	9.7e-05
63	886.19	9.7e-05
64	886.207	9.7e-05
65	886.219	9.7e-05
66	886.221	9.7e-05
67	886.217	9.7e-05
68	886.19	9.7e-05
69	886.187	9.7e-05
70	886.206	9.7e-05
71	886.191	9.7e-05
72	886.196	9.7e-05
73	886.21	9.7e-05
74	886.221	9.7e-05
75	886.207	9.7e-05
76	886.212	9.7e-05
77	886.212	9.7e-05
78	886.2	9.7e-05
79	886.203	9.7e-05
80	886.177	9.7e-05
81	886.188	9.7e-05
82	886.204	9.7e-05
83	886.191	9.7e-05
84	886.181	9.7e-05
85	886.181	9.7e-05
86	886.178	9.7e-05
87	886.19	9.7e-05
88	886.185	9.7e-05
89	886.193	9.7e-05
90	886.193	9.7e-05
91	886.194	9.7e-05
92	886.2	9.7e-05
93	886.201	9.7e-05
94	886.192	9.7e-05
95	886.184	9.7e-05
96	886.177	9.7e-05
97	886.184	9.7e-05
98	886.175	9.7e-05
99	886.153	9.7e-05
