N	R	I
0	1031.65	9.7e-05
1	1031.69	9.7e-05
2	1031.67	9.7e-05
3	1031.65	9.7e-05
4	1031.68	9.7e-05
5	1031.67	9.7e-05
6	1031.65	9.7e-05
7	1031.65	9.7e-05
8	1031.66	9.7e-05
9	1031.66	9.7e-05
10	1031.66	9.7e-05
11	1031.65	9.7e-05
12	1031.64	9.7e-05
13	1031.64	9.7e-05
14	1031.66	9.7e-05
15	1031.65	9.7e-05
16	1031.66	9.7e-05
17	1031.64	9.7e-05
18	1031.65	9.7e-05
19	1031.65	9.7e-05
20	1031.65	9.7e-05
21	1031.64	9.7e-05
22	1031.64	9.7e-05
23	1031.66	9.7e-05
24	1031.66	9.7e-05
25	1031.68	9.7e-05
26	1031.69	9.7e-05
27	1031.69	9.7e-05
28	1031.66	9.7e-05
29	1031.69	9.7e-05
30	1031.66	9.7e-05
31	1031.67	9.7e-05
32	1031.72	9.7e-05
33	1031.71	9.7e-05
34	1031.7	9.7e-05
35	1031.69	9.7e-05
36	1031.68	9.7e-05
37	1031.69	9.7e-05
38	1031.71	9.7e-05
39	1031.73	9.7e-05
40	1031.71	9.7e-05
41	1031.72	9.7e-05
42	1031.72	9.7e-05
43	1031.76	9.7e-05
44	1031.76	9.7e-05
45	1031.77	9.7e-05
46	1031.76	9.7e-05
47	1031.76	9.7e-05
48	1031.73	9.7e-05
49	1031.73	9.7e-05
50	1031.75	9.7e-05
51	1031.76	9.7e-05
52	1031.8	9.7e-05
53	1031.8	9.7e-05
54	1031.8	9.7e-05
55	1031.84	9.7e-05
56	1031.82	9.7e-05
57	1031.83	9.7e-05
58	1031.82	9.7e-05
59	1031.82	9.7e-05
60	1031.83	9.7e-05
61	1031.84	9.7e-05
62	1031.84	9.7e-05
63	1031.86	9.7e-05
64	1031.88	9.7e-05
65	1031.86	9.7e-05
66	1031.9	9.7e-05
67	1031.88	9.7e-05
68	1031.9	9.7e-05
69	1031.92	9.7e-05
70	1031.94	9.7e-05
71	1031.93	9.7e-05
72	1031.94	9.7e-05
73	1031.95	9.7e-05
74	1031.97	9.7e-05
75	1032.0	9.7e-05
76	1031.99	9.7e-05
77	1032.02	9.7e-05
78	1032.03	9.7e-05
79	1032.04	9.7e-05
80	1032.03	9.7e-05
81	1032.06	9.7e-05
82	1032.08	9.7e-05
83	1032.1	9.7e-05
84	1032.11	9.7e-05
85	1032.15	9.7e-05
86	1032.15	9.7e-05
87	1032.17	9.7e-05
88	1032.19	9.7e-05
89	1032.22	9.7e-05
90	1032.21	9.7e-05
91	1032.23	9.7e-05
92	1032.24	9.7e-05
93	1032.25	9.7e-05
94	1032.24	9.7e-05
95	1032.27	9.7e-05
96	1032.32	9.7e-05
97	1032.33	9.7e-05
98	1032.37	9.7e-05
99	1032.38	9.7e-05
100	1032.34	9.7e-05
101	1032.38	9.7e-05
102	1032.38	9.7e-05
103	1032.41	9.7e-05
104	1032.44	9.7e-05
105	1032.47	9.7e-05
106	1032.46	9.7e-05
107	1032.53	9.7e-05
108	1032.53	9.7e-05
109	1032.55	9.7e-05
110	1032.56	9.7e-05
111	1032.58	9.7e-05
112	1032.62	9.7e-05
113	1032.63	9.7e-05
114	1032.65	9.7e-05
115	1032.67	9.7e-05
116	1032.69	9.7e-05
117	1032.71	9.7e-05
118	1032.72	9.7e-05
119	1032.76	9.7e-05
120	1032.73	9.7e-05
121	1032.77	9.7e-05
122	1032.78	9.7e-05
123	1032.83	9.7e-05
124	1032.83	9.7e-05
125	1032.86	9.7e-05
126	1032.85	9.7e-05
127	1032.9	9.7e-05
128	1032.9	9.7e-05
129	1032.91	9.7e-05
130	1032.94	9.7e-05
131	1032.94	9.7e-05
132	1032.97	9.7e-05
133	1032.95	9.7e-05
134	1033.0	9.7e-05
135	1033.01	9.7e-05
136	1033.03	9.7e-05
137	1033.03	9.7e-05
138	1033.03	9.7e-05
139	1033.06	9.7e-05
