N	R	I
0	868.547	9.7e-05
1	868.549	9.7e-05
2	868.535	9.7e-05
3	868.558	9.7e-05
4	868.562	9.7e-05
5	868.56	9.7e-05
6	868.575	9.7e-05
7	868.558	9.7e-05
8	868.544	9.7e-05
9	868.551	9.7e-05
10	868.549	9.7e-05
11	868.566	9.7e-05
12	868.574	9.7e-05
13	868.572	9.7e-05
14	868.578	9.7e-05
15	868.582	9.7e-05
16	868.589	9.7e-05
17	868.597	9.7e-05
18	868.573	9.7e-05
19	868.589	9.7e-05
20	868.578	9.7e-05
21	868.563	9.7e-05
22	868.57	9.7e-05
23	868.547	9.7e-05
24	868.542	9.7e-05
25	868.555	9.7e-05
26	868.559	9.7e-05
27	868.576	9.7e-05
28	868.563	9.7e-05
29	868.551	9.7e-05
30	868.55	9.7e-05
31	868.534	9.7e-05
32	868.553	9.7e-05
33	868.572	9.7e-05
34	868.546	9.7e-05
35	868.555	9.7e-05
36	868.561	9.7e-05
37	868.562	9.7e-05
38	868.581	9.7e-05
39	868.544	9.7e-05
40	868.569	9.7e-05
41	868.57	9.7e-05
42	868.562	9.7e-05
43	868.563	9.7e-05
44	868.554	9.7e-05
45	868.556	9.7e-05
46	868.555	9.7e-05
47	868.578	9.7e-05
48	868.574	9.7e-05
49	868.562	9.7e-05
50	868.568	9.7e-05
51	868.56	9.7e-05
52	868.58	9.7e-05
53	868.552	9.7e-05
54	868.564	9.7e-05
55	868.574	9.7e-05
56	868.549	9.7e-05
57	868.566	9.7e-05
58	868.586	9.7e-05
59	868.569	9.7e-05
60	868.56	9.7e-05
61	868.573	9.7e-05
62	868.587	9.7e-05
63	868.575	9.7e-05
64	868.593	9.7e-05
65	868.571	9.7e-05
66	868.555	9.7e-05
67	868.564	9.7e-05
68	868.565	9.7e-05
69	868.6	9.7e-05
70	868.598	9.7e-05
71	868.561	9.7e-05
72	868.565	9.7e-05
73	868.575	9.7e-05
74	868.576	9.7e-05
75	868.587	9.7e-05
76	868.565	9.7e-05
77	868.577	9.7e-05
78	868.573	9.7e-05
79	868.574	9.7e-05
80	868.576	9.7e-05
81	868.577	9.7e-05
82	868.573	9.7e-05
83	868.587	9.7e-05
84	868.604	9.7e-05
85	868.585	9.7e-05
86	868.598	9.7e-05
87	868.581	9.7e-05
88	868.586	9.7e-05
89	868.565	9.7e-05
90	868.582	9.7e-05
91	868.564	9.7e-05
92	868.565	9.7e-05
93	868.57	9.7e-05
94	868.565	9.7e-05
95	868.54	9.7e-05
96	868.584	9.7e-05
97	868.591	9.7e-05
98	868.588	9.7e-05
99	868.571	9.7e-05
100	868.584	9.7e-05
101	868.576	9.7e-05
102	868.58	9.7e-05
103	868.565	9.7e-05
104	868.577	9.7e-05
105	868.563	9.7e-05
106	868.556	9.7e-05
107	868.57	9.7e-05
108	868.584	9.7e-05
109	868.594	9.7e-05
110	868.591	9.7e-05
111	868.604	9.7e-05
112	868.602	9.7e-05
113	868.621	9.7e-05
114	868.62	9.7e-05
115	868.601	9.7e-05
116	868.614	9.7e-05
117	868.606	9.7e-05
118	868.604	9.7e-05
119	868.608	9.7e-05
120	868.593	9.7e-05
121	868.599	9.7e-05
122	868.596	9.7e-05
123	868.597	9.7e-05
124	868.608	9.7e-05
125	868.612	9.7e-05
126	868.569	9.7e-05
127	868.567	9.7e-05
128	868.606	9.7e-05
129	868.6	9.7e-05
130	868.593	9.7e-05
131	868.597	9.7e-05
132	868.58	9.7e-05
133	868.592	9.7e-05
134	868.584	9.7e-05
135	868.601	9.7e-05
136	868.598	9.7e-05
137	868.601	9.7e-05
138	868.58	9.7e-05
139	868.566	9.7e-05
140	868.572	9.7e-05
141	868.571	9.7e-05
142	868.572	9.7e-05
143	868.568	9.7e-05
144	868.584	9.7e-05
145	868.576	9.7e-05
146	868.574	9.7e-05
147	868.574	9.7e-05
148	868.589	9.7e-05
149	868.585	9.7e-05
150	868.585	9.7e-05
151	868.577	9.7e-05
152	868.599	9.7e-05
153	868.605	9.7e-05
154	868.589	9.7e-05
155	868.607	9.7e-05
156	868.582	9.7e-05
157	868.582	9.7e-05
158	868.592	9.7e-05
159	868.584	9.7e-05
160	868.581	9.7e-05
161	868.601	9.7e-05
