N	R	I
0	912.653	9.7e-05
1	912.657	9.7e-05
2	912.655	9.7e-05
3	912.652	9.7e-05
4	912.65	9.7e-05
5	912.634	9.7e-05
6	912.637	9.7e-05
7	912.641	9.7e-05
8	912.65	9.7e-05
9	912.66	9.7e-05
10	912.639	9.7e-05
11	912.642	9.7e-05
12	912.64	9.7e-05
13	912.646	9.7e-05
14	912.621	9.7e-05
15	912.649	9.7e-05
16	912.62	9.7e-05
17	912.65	9.7e-05
18	912.649	9.7e-05
19	912.673	9.7e-05
20	912.671	9.7e-05
21	912.648	9.7e-05
22	912.633	9.7e-05
23	912.645	9.7e-05
24	912.65	9.7e-05
25	912.64	9.7e-05
26	912.642	9.7e-05
27	912.671	9.7e-05
28	912.672	9.7e-05
29	912.633	9.7e-05
30	912.655	9.7e-05
31	912.64	9.7e-05
32	912.654	9.7e-05
33	912.643	9.7e-05
34	912.643	9.7e-05
35	912.634	9.7e-05
36	912.642	9.7e-05
37	912.64	9.7e-05
38	912.647	9.7e-05
39	912.637	9.7e-05
40	912.65	9.7e-05
41	912.648	9.7e-05
42	912.673	9.7e-05
43	912.658	9.7e-05
44	912.65	9.7e-05
45	912.638	9.7e-05
46	912.65	9.7e-05
47	912.654	9.7e-05
48	912.669	9.7e-05
49	912.652	9.7e-05
50	912.661	9.7e-05
51	912.641	9.7e-05
52	912.64	9.7e-05
53	912.628	9.7e-05
54	912.655	9.7e-05
55	912.643	9.7e-05
56	912.636	9.7e-05
57	912.627	9.7e-05
58	912.635	9.7e-05
59	912.652	9.7e-05
60	912.642	9.7e-05
61	912.651	9.7e-05
62	912.662	9.7e-05
63	912.626	9.7e-05
64	912.636	9.7e-05
65	912.653	9.7e-05
66	912.626	9.7e-05
67	912.64	9.7e-05
68	912.635	9.7e-05
69	912.656	9.7e-05
70	912.678	9.7e-05
71	912.658	9.7e-05
72	912.662	9.7e-05
73	912.63	9.7e-05
74	912.641	9.7e-05
75	912.652	9.7e-05
76	912.643	9.7e-05
77	912.641	9.7e-05
78	912.643	9.7e-05
79	912.641	9.7e-05
80	912.653	9.7e-05
81	912.641	9.7e-05
82	912.648	9.7e-05
83	912.642	9.7e-05
84	912.65	9.7e-05
85	912.671	9.7e-05
86	912.657	9.7e-05
87	912.672	9.7e-05
88	912.662	9.7e-05
89	912.683	9.7e-05
90	912.662	9.7e-05
91	912.677	9.7e-05
92	912.656	9.7e-05
93	912.671	9.7e-05
94	912.681	9.7e-05
95	912.664	9.7e-05
96	912.654	9.7e-05
97	912.65	9.7e-05
98	912.647	9.7e-05
99	912.672	9.7e-05
100	912.67	9.7e-05
101	912.671	9.7e-05
102	912.653	9.7e-05
103	912.652	9.7e-05
104	912.661	9.7e-05
105	912.651	9.7e-05
106	912.664	9.7e-05
107	912.664	9.7e-05
108	912.662	9.7e-05
109	912.68	9.7e-05
110	912.659	9.7e-05
111	912.648	9.7e-05
112	912.663	9.7e-05
113	912.648	9.7e-05
114	912.671	9.7e-05
115	912.658	9.7e-05
116	912.657	9.7e-05
117	912.674	9.7e-05
118	912.682	9.7e-05
119	912.682	9.7e-05
120	912.672	9.7e-05
121	912.658	9.7e-05
122	912.663	9.7e-05
123	912.672	9.7e-05
124	912.673	9.7e-05
125	912.665	9.7e-05
126	912.665	9.7e-05
127	912.676	9.7e-05
128	912.677	9.7e-05
129	912.681	9.7e-05
130	912.663	9.7e-05
131	912.683	9.7e-05
132	912.671	9.7e-05
133	912.687	9.7e-05
134	912.682	9.7e-05
135	912.692	9.7e-05
136	912.678	9.7e-05
137	912.668	9.7e-05
138	912.676	9.7e-05
139	912.665	9.7e-05
140	912.677	9.7e-05
141	912.68	9.7e-05
142	912.686	9.7e-05
143	912.689	9.7e-05
144	912.714	9.7e-05
145	912.669	9.7e-05
146	912.705	9.7e-05
147	912.7	9.7e-05
148	912.708	9.7e-05
149	912.708	9.7e-05
150	912.708	9.7e-05
151	912.686	9.7e-05
152	912.698	9.7e-05
153	912.707	9.7e-05
154	912.695	9.7e-05
155	912.68	9.7e-05
156	912.709	9.7e-05
157	912.714	9.7e-05
158	912.692	9.7e-05
159	912.697	9.7e-05
160	912.697	9.7e-05
161	912.686	9.7e-05
