N	R	I
0	895.863	9.7e-05
1	895.865	9.7e-05
2	895.864	9.7e-05
3	895.849	9.7e-05
4	895.859	9.7e-05
5	895.855	9.7e-05
6	895.845	9.7e-05
7	895.853	9.7e-05
8	895.83	9.7e-05
9	895.838	9.7e-05
10	895.837	9.7e-05
11	895.828	9.7e-05
12	895.812	9.7e-05
13	895.832	9.7e-05
14	895.841	9.7e-05
15	895.831	9.7e-05
16	895.832	9.7e-05
17	895.82	9.7e-05
18	895.842	9.7e-05
19	895.834	9.7e-05
20	895.855	9.7e-05
21	895.866	9.7e-05
22	895.846	9.7e-05
23	895.842	9.7e-05
24	895.83	9.7e-05
25	895.833	9.7e-05
26	895.841	9.7e-05
27	895.843	9.7e-05
28	895.821	9.7e-05
29	895.845	9.7e-05
30	895.829	9.7e-05
31	895.838	9.7e-05
32	895.844	9.7e-05
33	895.852	9.7e-05
34	895.842	9.7e-05
35	895.827	9.7e-05
36	895.843	9.7e-05
37	895.852	9.7e-05
38	895.836	9.7e-05
39	895.837	9.7e-05
40	895.855	9.7e-05
41	895.85	9.7e-05
42	895.855	9.7e-05
43	895.843	9.7e-05
44	895.846	9.7e-05
45	895.822	9.7e-05
46	895.842	9.7e-05
47	895.843	9.7e-05
48	895.828	9.7e-05
49	895.85	9.7e-05
50	895.852	9.7e-05
51	895.857	9.7e-05
52	895.865	9.7e-05
53	895.85	9.7e-05
54	895.852	9.7e-05
55	895.845	9.7e-05
56	895.85	9.7e-05
57	895.841	9.7e-05
58	895.844	9.7e-05
59	895.855	9.7e-05
60	895.853	9.7e-05
61	895.852	9.7e-05
62	895.841	9.7e-05
63	895.839	9.7e-05
64	895.852	9.7e-05
65	895.825	9.7e-05
66	895.844	9.7e-05
67	895.837	9.7e-05
68	895.829	9.7e-05
69	895.828	9.7e-05
70	895.835	9.7e-05
71	895.854	9.7e-05
72	895.834	9.7e-05
73	895.863	9.7e-05
74	895.837	9.7e-05
75	895.832	9.7e-05
76	895.829	9.7e-05
77	895.828	9.7e-05
78	895.834	9.7e-05
79	895.829	9.7e-05
80	895.837	9.7e-05
81	895.837	9.7e-05
82	895.838	9.7e-05
83	895.853	9.7e-05
84	895.836	9.7e-05
85	895.836	9.7e-05
86	895.809	9.7e-05
87	895.831	9.7e-05
88	895.815	9.7e-05
89	895.796	9.7e-05
90	895.829	9.7e-05
91	895.821	9.7e-05
92	895.835	9.7e-05
93	895.818	9.7e-05
94	895.84	9.7e-05
95	895.835	9.7e-05
96	895.84	9.7e-05
97	895.846	9.7e-05
98	895.824	9.7e-05
99	895.834	9.7e-05
