N	R	I
0	893.985	9.7e-05
1	893.992	9.7e-05
2	893.994	9.7e-05
3	893.989	9.7e-05
4	893.978	9.7e-05
5	893.981	9.7e-05
6	893.988	9.7e-05
7	893.984	9.7e-05
8	894.021	9.7e-05
9	894.0	9.7e-05
10	894.003	9.7e-05
11	894.002	9.7e-05
12	893.989	9.7e-05
13	893.978	9.7e-05
14	894.0	9.7e-05
15	893.984	9.7e-05
16	893.963	9.7e-05
17	893.978	9.7e-05
18	893.977	9.7e-05
19	893.986	9.7e-05
20	893.978	9.7e-05
21	893.963	9.7e-05
22	893.949	9.7e-05
23	893.946	9.7e-05
24	893.973	9.7e-05
25	893.951	9.7e-05
26	893.967	9.7e-05
27	893.963	9.7e-05
28	893.981	9.7e-05
29	893.975	9.7e-05
30	893.986	9.7e-05
31	893.986	9.7e-05
32	893.988	9.7e-05
33	893.986	9.7e-05
34	893.988	9.7e-05
35	893.975	9.7e-05
36	893.997	9.7e-05
37	893.977	9.7e-05
38	893.98	9.7e-05
39	893.991	9.7e-05
40	893.998	9.7e-05
41	893.996	9.7e-05
42	893.996	9.7e-05
43	894.005	9.7e-05
44	894.008	9.7e-05
45	893.989	9.7e-05
46	893.995	9.7e-05
47	893.982	9.7e-05
48	893.976	9.7e-05
49	893.99	9.7e-05
50	894.001	9.7e-05
51	893.995	9.7e-05
52	893.983	9.7e-05
53	893.981	9.7e-05
54	893.987	9.7e-05
55	893.994	9.7e-05
56	894.003	9.7e-05
57	893.99	9.7e-05
58	893.99	9.7e-05
59	893.993	9.7e-05
60	893.988	9.7e-05
61	893.992	9.7e-05
62	893.98	9.7e-05
63	893.98	9.7e-05
64	893.979	9.7e-05
65	893.983	9.7e-05
66	893.979	9.7e-05
67	893.982	9.7e-05
68	893.988	9.7e-05
69	893.978	9.7e-05
70	893.982	9.7e-05
71	893.989	9.7e-05
72	893.988	9.7e-05
73	893.985	9.7e-05
74	894.003	9.7e-05
75	893.999	9.7e-05
76	893.986	9.7e-05
77	893.999	9.7e-05
78	894.01	9.7e-05
79	893.986	9.7e-05
80	893.985	9.7e-05
81	893.982	9.7e-05
82	893.979	9.7e-05
83	894.021	9.7e-05
84	893.997	9.7e-05
85	894.001	9.7e-05
86	893.991	9.7e-05
87	893.985	9.7e-05
88	893.988	9.7e-05
89	893.967	9.7e-05
90	893.965	9.7e-05
91	893.962	9.7e-05
92	894.001	9.7e-05
93	894.004	9.7e-05
94	893.969	9.7e-05
95	893.97	9.7e-05
96	893.972	9.7e-05
97	893.993	9.7e-05
98	893.974	9.7e-05
99	893.966	9.7e-05
100	893.973	9.7e-05
101	893.969	9.7e-05
102	893.971	9.7e-05
103	893.964	9.7e-05
104	893.974	9.7e-05
105	893.967	9.7e-05
106	893.96	9.7e-05
107	893.975	9.7e-05
108	893.986	9.7e-05
109	893.968	9.7e-05
110	893.981	9.7e-05
111	893.966	9.7e-05
112	893.965	9.7e-05
113	893.971	9.7e-05
114	893.985	9.7e-05
115	893.986	9.7e-05
116	893.969	9.7e-05
117	893.996	9.7e-05
118	893.996	9.7e-05
119	893.986	9.7e-05
120	893.96	9.7e-05
121	893.985	9.7e-05
122	893.973	9.7e-05
123	893.955	9.7e-05
124	893.962	9.7e-05
125	893.958	9.7e-05
126	893.975	9.7e-05
127	893.981	9.7e-05
128	893.963	9.7e-05
129	893.977	9.7e-05
130	893.993	9.7e-05
131	893.984	9.7e-05
132	893.971	9.7e-05
133	893.974	9.7e-05
134	893.988	9.7e-05
135	893.973	9.7e-05
136	893.959	9.7e-05
137	893.981	9.7e-05
138	893.978	9.7e-05
139	893.986	9.7e-05
140	893.967	9.7e-05
141	893.954	9.7e-05
142	893.964	9.7e-05
143	893.976	9.7e-05
144	893.969	9.7e-05
145	893.972	9.7e-05
146	893.978	9.7e-05
147	893.98	9.7e-05
148	893.972	9.7e-05
149	893.977	9.7e-05
150	893.969	9.7e-05
151	893.959	9.7e-05
152	893.969	9.7e-05
153	893.969	9.7e-05
154	893.951	9.7e-05
155	893.956	9.7e-05
156	893.944	9.7e-05
157	893.976	9.7e-05
158	893.96	9.7e-05
159	893.969	9.7e-05
160	893.979	9.7e-05
161	893.959	9.7e-05
162	893.956	9.7e-05
163	893.991	9.7e-05
164	893.986	9.7e-05
165	893.989	9.7e-05
166	893.999	9.7e-05
167	893.982	9.7e-05
168	893.988	9.7e-05
169	893.997	9.7e-05
170	893.976	9.7e-05
171	893.975	9.7e-05
172	893.975	9.7e-05
173	893.993	9.7e-05
174	894.01	9.7e-05
175	893.997	9.7e-05
176	893.987	9.7e-05
177	893.979	9.7e-05
178	893.988	9.7e-05
179	893.987	9.7e-05
180	893.963	9.7e-05
181	894.001	9.7e-05
182	893.982	9.7e-05
183	893.995	9.7e-05
184	893.991	9.7e-05
185	893.992	9.7e-05
186	893.996	9.7e-05
187	893.988	9.7e-05
188	893.995	9.7e-05
189	893.986	9.7e-05
190	893.984	9.7e-05
191	893.973	9.7e-05
192	893.995	9.7e-05
193	893.984	9.7e-05
194	893.984	9.7e-05
195	893.984	9.7e-05
196	893.989	9.7e-05
197	893.984	9.7e-05
198	893.982	9.7e-05
199	893.981	9.7e-05
200	893.954	9.7e-05
201	893.97	9.7e-05
202	893.971	9.7e-05
203	893.969	9.7e-05
204	893.956	9.7e-05
205	893.974	9.7e-05
206	894.001	9.7e-05
207	893.978	9.7e-05
208	893.979	9.7e-05
209	893.963	9.7e-05
210	893.963	9.7e-05
211	893.965	9.7e-05
212	893.964	9.7e-05
213	893.976	9.7e-05
214	893.987	9.7e-05
215	893.955	9.7e-05
216	893.991	9.7e-05
217	893.982	9.7e-05
218	893.967	9.7e-05
219	893.94	9.7e-05
220	893.933	9.7e-05
221	893.944	9.7e-05
222	893.954	9.7e-05
223	893.95	9.7e-05
224	893.952	9.7e-05
