N	R	I
0	962.12	9.7e-05
1	962.095	9.7e-05
2	962.088	9.7e-05
3	962.088	9.7e-05
4	962.095	9.7e-05
5	962.071	9.7e-05
6	962.086	9.7e-05
7	962.095	9.7e-05
8	962.086	9.7e-05
9	962.066	9.7e-05
10	962.067	9.7e-05
11	962.072	9.7e-05
12	962.07	9.7e-05
13	962.083	9.7e-05
14	962.071	9.7e-05
15	962.09	9.7e-05
16	962.099	9.7e-05
17	962.095	9.7e-05
18	962.096	9.7e-05
19	962.103	9.7e-05
20	962.076	9.7e-05
21	962.084	9.7e-05
22	962.088	9.7e-05
23	962.09	9.7e-05
24	962.092	9.7e-05
25	962.071	9.7e-05
26	962.073	9.7e-05
27	962.078	9.7e-05
28	962.078	9.7e-05
29	962.088	9.7e-05
30	962.095	9.7e-05
31	962.084	9.7e-05
32	962.06	9.7e-05
33	962.06	9.7e-05
34	962.055	9.7e-05
35	962.067	9.7e-05
36	962.061	9.7e-05
37	962.06	9.7e-05
38	962.078	9.7e-05
39	962.092	9.7e-05
40	962.078	9.7e-05
41	962.088	9.7e-05
42	962.079	9.7e-05
43	962.077	9.7e-05
44	962.092	9.7e-05
45	962.075	9.7e-05
46	962.077	9.7e-05
47	962.099	9.7e-05
48	962.105	9.7e-05
49	962.089	9.7e-05
50	962.097	9.7e-05
51	962.09	9.7e-05
52	962.091	9.7e-05
53	962.106	9.7e-05
54	962.114	9.7e-05
55	962.131	9.7e-05
56	962.109	9.7e-05
57	962.097	9.7e-05
58	962.108	9.7e-05
59	962.122	9.7e-05
60	962.118	9.7e-05
61	962.103	9.7e-05
62	962.121	9.7e-05
63	962.125	9.7e-05
64	962.121	9.7e-05
65	962.132	9.7e-05
66	962.145	9.7e-05
67	962.124	9.7e-05
68	962.115	9.7e-05
69	962.114	9.7e-05
70	962.111	9.7e-05
71	962.103	9.7e-05
72	962.094	9.7e-05
73	962.104	9.7e-05
74	962.098	9.7e-05
75	962.112	9.7e-05
76	962.1	9.7e-05
77	962.086	9.7e-05
78	962.076	9.7e-05
79	962.105	9.7e-05
80	962.114	9.7e-05
81	962.08	9.7e-05
82	962.086	9.7e-05
83	962.093	9.7e-05
84	962.097	9.7e-05
85	962.089	9.7e-05
86	962.109	9.7e-05
87	962.104	9.7e-05
88	962.107	9.7e-05
89	962.092	9.7e-05
90	962.1	9.7e-05
91	962.107	9.7e-05
92	962.107	9.7e-05
93	962.096	9.7e-05
94	962.094	9.7e-05
95	962.096	9.7e-05
96	962.1	9.7e-05
97	962.101	9.7e-05
98	962.112	9.7e-05
99	962.104	9.7e-05
