N	R	I
0	961.896	9.7e-05
1	961.893	9.7e-05
2	961.883	9.7e-05
3	961.878	9.7e-05
4	961.899	9.7e-05
5	961.873	9.7e-05
6	961.86	9.7e-05
7	961.874	9.7e-05
8	961.871	9.7e-05
9	961.879	9.7e-05
10	961.891	9.7e-05
11	961.918	9.7e-05
12	961.896	9.7e-05
13	961.898	9.7e-05
14	961.888	9.7e-05
15	961.907	9.7e-05
16	961.888	9.7e-05
17	961.894	9.7e-05
18	961.89	9.7e-05
19	961.88	9.7e-05
20	961.893	9.7e-05
21	961.885	9.7e-05
22	961.893	9.7e-05
23	961.913	9.7e-05
24	961.902	9.7e-05
25	961.891	9.7e-05
26	961.891	9.7e-05
27	961.899	9.7e-05
28	961.873	9.7e-05
29	961.872	9.7e-05
30	961.902	9.7e-05
31	961.891	9.7e-05
32	961.889	9.7e-05
33	961.876	9.7e-05
34	961.92	9.7e-05
35	961.897	9.7e-05
36	961.905	9.7e-05
37	961.911	9.7e-05
38	961.905	9.7e-05
39	961.885	9.7e-05
40	961.889	9.7e-05
41	961.898	9.7e-05
42	961.894	9.7e-05
43	961.881	9.7e-05
44	961.906	9.7e-05
45	961.909	9.7e-05
46	961.909	9.7e-05
47	961.912	9.7e-05
48	961.915	9.7e-05
49	961.907	9.7e-05
50	961.923	9.7e-05
51	961.899	9.7e-05
52	961.921	9.7e-05
53	961.902	9.7e-05
54	961.902	9.7e-05
55	961.92	9.7e-05
56	961.897	9.7e-05
57	961.901	9.7e-05
58	961.888	9.7e-05
59	961.891	9.7e-05
60	961.919	9.7e-05
61	961.933	9.7e-05
62	961.894	9.7e-05
63	961.898	9.7e-05
64	961.891	9.7e-05
65	961.913	9.7e-05
66	961.895	9.7e-05
67	961.891	9.7e-05
68	961.897	9.7e-05
69	961.899	9.7e-05
70	961.913	9.7e-05
71	961.911	9.7e-05
72	961.909	9.7e-05
73	961.912	9.7e-05
74	961.893	9.7e-05
75	961.907	9.7e-05
76	961.929	9.7e-05
77	961.922	9.7e-05
78	961.91	9.7e-05
79	961.922	9.7e-05
80	961.902	9.7e-05
81	961.922	9.7e-05
82	961.914	9.7e-05
83	961.932	9.7e-05
84	961.92	9.7e-05
85	961.923	9.7e-05
86	961.908	9.7e-05
87	961.923	9.7e-05
88	961.946	9.7e-05
89	961.942	9.7e-05
90	961.944	9.7e-05
91	961.916	9.7e-05
92	961.915	9.7e-05
93	961.928	9.7e-05
94	961.941	9.7e-05
95	961.915	9.7e-05
96	961.939	9.7e-05
97	961.943	9.7e-05
98	961.941	9.7e-05
99	961.934	9.7e-05
