N	R	I
0	931.172	9.7e-05
1	931.174	9.7e-05
2	931.166	9.7e-05
3	931.169	9.7e-05
4	931.171	9.7e-05
5	931.164	9.7e-05
6	931.155	9.7e-05
7	931.162	9.7e-05
8	931.171	9.7e-05
9	931.177	9.7e-05
10	931.169	9.7e-05
11	931.164	9.7e-05
12	931.181	9.7e-05
13	931.17	9.7e-05
14	931.191	9.7e-05
15	931.163	9.7e-05
16	931.183	9.7e-05
17	931.189	9.7e-05
18	931.199	9.7e-05
19	931.204	9.7e-05
20	931.187	9.7e-05
21	931.195	9.7e-05
22	931.196	9.7e-05
23	931.166	9.7e-05
24	931.17	9.7e-05
25	931.182	9.7e-05
26	931.194	9.7e-05
27	931.175	9.7e-05
28	931.18	9.7e-05
29	931.175	9.7e-05
30	931.169	9.7e-05
31	931.19	9.7e-05
32	931.183	9.7e-05
33	931.186	9.7e-05
34	931.177	9.7e-05
35	931.192	9.7e-05
36	931.186	9.7e-05
37	931.182	9.7e-05
38	931.214	9.7e-05
39	931.186	9.7e-05
40	931.206	9.7e-05
41	931.179	9.7e-05
42	931.179	9.7e-05
43	931.187	9.7e-05
44	931.188	9.7e-05
45	931.201	9.7e-05
46	931.204	9.7e-05
47	931.2	9.7e-05
48	931.191	9.7e-05
49	931.175	9.7e-05
50	931.18	9.7e-05
51	931.188	9.7e-05
52	931.165	9.7e-05
53	931.186	9.7e-05
54	931.171	9.7e-05
55	931.193	9.7e-05
56	931.178	9.7e-05
57	931.204	9.7e-05
58	931.189	9.7e-05
59	931.205	9.7e-05
60	931.189	9.7e-05
61	931.188	9.7e-05
62	931.182	9.7e-05
63	931.188	9.7e-05
64	931.195	9.7e-05
65	931.197	9.7e-05
66	931.206	9.7e-05
67	931.163	9.7e-05
68	931.172	9.7e-05
69	931.174	9.7e-05
70	931.18	9.7e-05
71	931.184	9.7e-05
72	931.179	9.7e-05
73	931.179	9.7e-05
74	931.172	9.7e-05
75	931.177	9.7e-05
76	931.213	9.7e-05
77	931.191	9.7e-05
78	931.177	9.7e-05
79	931.173	9.7e-05
80	931.187	9.7e-05
81	931.171	9.7e-05
82	931.171	9.7e-05
83	931.191	9.7e-05
84	931.194	9.7e-05
85	931.184	9.7e-05
86	931.195	9.7e-05
87	931.169	9.7e-05
88	931.183	9.7e-05
89	931.172	9.7e-05
90	931.169	9.7e-05
91	931.173	9.7e-05
92	931.178	9.7e-05
93	931.179	9.7e-05
94	931.176	9.7e-05
95	931.161	9.7e-05
96	931.175	9.7e-05
97	931.17	9.7e-05
98	931.177	9.7e-05
99	931.176	9.7e-05
