N	R	I
0	870.657	9.7e-05
1	870.665	9.7e-05
2	870.671	9.7e-05
3	870.663	9.7e-05
4	870.668	9.7e-05
5	870.669	9.7e-05
6	870.654	9.7e-05
7	870.636	9.7e-05
8	870.64	9.7e-05
9	870.649	9.7e-05
10	870.647	9.7e-05
11	870.658	9.7e-05
12	870.659	9.7e-05
13	870.653	9.7e-05
14	870.665	9.7e-05
15	870.664	9.7e-05
16	870.669	9.7e-05
17	870.648	9.7e-05
18	870.679	9.7e-05
19	870.636	9.7e-05
20	870.649	9.7e-05
21	870.666	9.7e-05
22	870.671	9.7e-05
23	870.663	9.7e-05
24	870.676	9.7e-05
25	870.682	9.7e-05
26	870.664	9.7e-05
27	870.677	9.7e-05
28	870.659	9.7e-05
29	870.679	9.7e-05
30	870.663	9.7e-05
31	870.666	9.7e-05
32	870.659	9.7e-05
33	870.667	9.7e-05
34	870.653	9.7e-05
35	870.664	9.7e-05
36	870.681	9.7e-05
37	870.695	9.7e-05
38	870.679	9.7e-05
39	870.653	9.7e-05
40	870.666	9.7e-05
41	870.67	9.7e-05
42	870.672	9.7e-05
43	870.675	9.7e-05
44	870.673	9.7e-05
45	870.674	9.7e-05
46	870.692	9.7e-05
47	870.655	9.7e-05
48	870.686	9.7e-05
49	870.667	9.7e-05
50	870.662	9.7e-05
51	870.658	9.7e-05
52	870.662	9.7e-05
53	870.684	9.7e-05
54	870.697	9.7e-05
55	870.68	9.7e-05
56	870.663	9.7e-05
57	870.682	9.7e-05
58	870.668	9.7e-05
59	870.661	9.7e-05
60	870.65	9.7e-05
61	870.682	9.7e-05
62	870.677	9.7e-05
63	870.656	9.7e-05
64	870.65	9.7e-05
65	870.68	9.7e-05
66	870.657	9.7e-05
67	870.652	9.7e-05
68	870.665	9.7e-05
69	870.698	9.7e-05
70	870.673	9.7e-05
71	870.679	9.7e-05
72	870.673	9.7e-05
73	870.674	9.7e-05
74	870.666	9.7e-05
75	870.675	9.7e-05
76	870.692	9.7e-05
77	870.672	9.7e-05
78	870.673	9.7e-05
79	870.703	9.7e-05
80	870.674	9.7e-05
81	870.688	9.7e-05
82	870.648	9.7e-05
83	870.663	9.7e-05
84	870.68	9.7e-05
85	870.66	9.7e-05
86	870.677	9.7e-05
87	870.661	9.7e-05
88	870.664	9.7e-05
89	870.666	9.7e-05
90	870.666	9.7e-05
91	870.664	9.7e-05
92	870.658	9.7e-05
93	870.647	9.7e-05
94	870.65	9.7e-05
95	870.649	9.7e-05
96	870.652	9.7e-05
97	870.635	9.7e-05
98	870.655	9.7e-05
99	870.634	9.7e-05
100	870.636	9.7e-05
101	870.634	9.7e-05
102	870.646	9.7e-05
103	870.648	9.7e-05
104	870.627	9.7e-05
105	870.649	9.7e-05
106	870.636	9.7e-05
107	870.636	9.7e-05
108	870.657	9.7e-05
109	870.674	9.7e-05
110	870.66	9.7e-05
111	870.662	9.7e-05
112	870.642	9.7e-05
113	870.654	9.7e-05
114	870.664	9.7e-05
115	870.636	9.7e-05
116	870.65	9.7e-05
117	870.655	9.7e-05
118	870.661	9.7e-05
119	870.639	9.7e-05
120	870.652	9.7e-05
121	870.643	9.7e-05
122	870.659	9.7e-05
123	870.668	9.7e-05
124	870.643	9.7e-05
125	870.652	9.7e-05
126	870.66	9.7e-05
127	870.652	9.7e-05
128	870.652	9.7e-05
129	870.677	9.7e-05
130	870.663	9.7e-05
131	870.664	9.7e-05
132	870.654	9.7e-05
133	870.671	9.7e-05
134	870.668	9.7e-05
135	870.638	9.7e-05
136	870.646	9.7e-05
137	870.641	9.7e-05
138	870.664	9.7e-05
139	870.652	9.7e-05
140	870.664	9.7e-05
141	870.668	9.7e-05
142	870.668	9.7e-05
143	870.67	9.7e-05
144	870.678	9.7e-05
145	870.664	9.7e-05
146	870.681	9.7e-05
147	870.681	9.7e-05
148	870.684	9.7e-05
149	870.67	9.7e-05
150	870.651	9.7e-05
151	870.678	9.7e-05
152	870.638	9.7e-05
153	870.654	9.7e-05
154	870.671	9.7e-05
155	870.652	9.7e-05
156	870.665	9.7e-05
157	870.659	9.7e-05
158	870.642	9.7e-05
159	870.648	9.7e-05
160	870.675	9.7e-05
161	870.67	9.7e-05
