N	R	I
0	940.01	9.7e-05
1	940.007	9.7e-05
2	939.999	9.7e-05
3	940.018	9.7e-05
4	940.01	9.7e-05
5	940.005	9.7e-05
6	939.998	9.7e-05
7	940.015	9.7e-05
8	940.029	9.7e-05
9	940.016	9.7e-05
10	940.01	9.7e-05
11	940.028	9.7e-05
12	940.016	9.7e-05
13	940.029	9.7e-05
14	939.993	9.7e-05
15	940.024	9.7e-05
16	940.038	9.7e-05
17	940.018	9.7e-05
18	940.003	9.7e-05
19	940.038	9.7e-05
20	940.029	9.7e-05
21	940.031	9.7e-05
22	940.009	9.7e-05
23	939.999	9.7e-05
24	940.016	9.7e-05
25	939.997	9.7e-05
26	940.018	9.7e-05
27	939.995	9.7e-05
28	939.995	9.7e-05
29	940.01	9.7e-05
30	940.016	9.7e-05
31	940.014	9.7e-05
32	940.011	9.7e-05
33	940.025	9.7e-05
34	940.021	9.7e-05
35	940.007	9.7e-05
36	940.013	9.7e-05
37	940.012	9.7e-05
38	940.026	9.7e-05
39	940.034	9.7e-05
40	940.003	9.7e-05
41	940.018	9.7e-05
42	940.033	9.7e-05
43	940.032	9.7e-05
44	940.017	9.7e-05
45	940.013	9.7e-05
46	940.005	9.7e-05
47	940.011	9.7e-05
48	940.031	9.7e-05
49	940.033	9.7e-05
50	940.048	9.7e-05
51	940.027	9.7e-05
52	940.022	9.7e-05
53	940.02	9.7e-05
54	940.025	9.7e-05
55	940.02	9.7e-05
56	940.035	9.7e-05
57	940.033	9.7e-05
58	940.042	9.7e-05
59	940.059	9.7e-05
60	940.029	9.7e-05
61	940.023	9.7e-05
62	940.01	9.7e-05
63	940.002	9.7e-05
64	940.004	9.7e-05
65	940.04	9.7e-05
66	940.037	9.7e-05
67	940.012	9.7e-05
68	940.022	9.7e-05
69	940.008	9.7e-05
70	940.012	9.7e-05
71	940.016	9.7e-05
72	940.02	9.7e-05
73	940.021	9.7e-05
74	940.021	9.7e-05
75	940.036	9.7e-05
76	940.029	9.7e-05
77	940.048	9.7e-05
78	939.998	9.7e-05
79	939.993	9.7e-05
80	940.012	9.7e-05
81	939.99	9.7e-05
82	940.006	9.7e-05
83	940.017	9.7e-05
84	940.014	9.7e-05
85	940.021	9.7e-05
86	939.982	9.7e-05
87	939.984	9.7e-05
88	939.981	9.7e-05
89	940.01	9.7e-05
90	939.998	9.7e-05
91	939.979	9.7e-05
92	939.98	9.7e-05
93	940.003	9.7e-05
94	940.009	9.7e-05
95	940.009	9.7e-05
96	939.99	9.7e-05
97	940.011	9.7e-05
98	940.014	9.7e-05
99	939.978	9.7e-05
100	940.007	9.7e-05
101	940.014	9.7e-05
102	940.019	9.7e-05
103	940.015	9.7e-05
104	940.007	9.7e-05
105	939.987	9.7e-05
106	939.994	9.7e-05
107	940.013	9.7e-05
108	940.017	9.7e-05
109	940.008	9.7e-05
110	940.0	9.7e-05
111	940.001	9.7e-05
112	940.005	9.7e-05
113	940.009	9.7e-05
114	940.018	9.7e-05
115	940.011	9.7e-05
116	940.026	9.7e-05
117	940.006	9.7e-05
118	940.021	9.7e-05
119	940.028	9.7e-05
120	939.999	9.7e-05
121	940.013	9.7e-05
122	940.022	9.7e-05
123	940.025	9.7e-05
124	939.99	9.7e-05
125	940.012	9.7e-05
126	939.994	9.7e-05
127	939.994	9.7e-05
128	939.998	9.7e-05
129	940.0	9.7e-05
130	939.993	9.7e-05
131	939.995	9.7e-05
132	940.003	9.7e-05
133	940.01	9.7e-05
134	939.998	9.7e-05
135	939.996	9.7e-05
136	940.017	9.7e-05
137	940.031	9.7e-05
138	940.038	9.7e-05
139	940.023	9.7e-05
140	940.004	9.7e-05
141	940.006	9.7e-05
142	939.992	9.7e-05
143	940.009	9.7e-05
144	940.01	9.7e-05
145	939.994	9.7e-05
146	940.016	9.7e-05
147	940.02	9.7e-05
148	940.008	9.7e-05
149	940.01	9.7e-05
150	940.007	9.7e-05
151	940.012	9.7e-05
152	940.009	9.7e-05
153	940.027	9.7e-05
154	940.006	9.7e-05
155	940.016	9.7e-05
156	940.034	9.7e-05
157	940.006	9.7e-05
158	940.004	9.7e-05
159	940.014	9.7e-05
160	940.02	9.7e-05
161	940.018	9.7e-05
