N	R	I
0	875.466	9.7e-05
1	875.461	9.7e-05
2	875.474	9.7e-05
3	875.469	9.7e-05
4	875.478	9.7e-05
5	875.459	9.7e-05
6	875.467	9.7e-05
7	875.451	9.7e-05
8	875.448	9.7e-05
9	875.451	9.7e-05
10	875.474	9.7e-05
11	875.452	9.7e-05
12	875.448	9.7e-05
13	875.462	9.7e-05
14	875.465	9.7e-05
15	875.476	9.7e-05
16	875.483	9.7e-05
17	875.461	9.7e-05
18	875.454	9.7e-05
19	875.475	9.7e-05
20	875.491	9.7e-05
21	875.477	9.7e-05
22	875.448	9.7e-05
23	875.47	9.7e-05
24	875.477	9.7e-05
25	875.46	9.7e-05
26	875.459	9.7e-05
27	875.458	9.7e-05
28	875.474	9.7e-05
29	875.477	9.7e-05
30	875.477	9.7e-05
31	875.488	9.7e-05
32	875.473	9.7e-05
33	875.467	9.7e-05
34	875.46	9.7e-05
35	875.474	9.7e-05
36	875.445	9.7e-05
37	875.463	9.7e-05
38	875.459	9.7e-05
39	875.454	9.7e-05
40	875.445	9.7e-05
41	875.465	9.7e-05
42	875.458	9.7e-05
43	875.476	9.7e-05
44	875.478	9.7e-05
45	875.493	9.7e-05
46	875.497	9.7e-05
47	875.485	9.7e-05
48	875.471	9.7e-05
49	875.477	9.7e-05
50	875.442	9.7e-05
51	875.463	9.7e-05
52	875.453	9.7e-05
53	875.465	9.7e-05
54	875.453	9.7e-05
55	875.454	9.7e-05
56	875.456	9.7e-05
57	875.455	9.7e-05
58	875.449	9.7e-05
59	875.438	9.7e-05
60	875.457	9.7e-05
61	875.477	9.7e-05
62	875.454	9.7e-05
63	875.46	9.7e-05
64	875.458	9.7e-05
65	875.473	9.7e-05
66	875.461	9.7e-05
67	875.464	9.7e-05
68	875.46	9.7e-05
69	875.457	9.7e-05
70	875.44	9.7e-05
71	875.46	9.7e-05
72	875.47	9.7e-05
73	875.472	9.7e-05
74	875.448	9.7e-05
75	875.444	9.7e-05
76	875.428	9.7e-05
77	875.433	9.7e-05
78	875.455	9.7e-05
79	875.466	9.7e-05
80	875.474	9.7e-05
81	875.451	9.7e-05
82	875.462	9.7e-05
83	875.462	9.7e-05
84	875.475	9.7e-05
85	875.478	9.7e-05
86	875.463	9.7e-05
87	875.453	9.7e-05
88	875.451	9.7e-05
89	875.454	9.7e-05
90	875.461	9.7e-05
91	875.457	9.7e-05
92	875.457	9.7e-05
93	875.454	9.7e-05
94	875.466	9.7e-05
95	875.467	9.7e-05
96	875.443	9.7e-05
97	875.449	9.7e-05
98	875.418	9.7e-05
99	875.429	9.7e-05
