N	R	I
0	959.853	9.7e-05
1	959.848	9.7e-05
2	959.833	9.7e-05
3	959.826	9.7e-05
4	959.836	9.7e-05
5	959.825	9.7e-05
6	959.827	9.7e-05
7	959.846	9.7e-05
8	959.854	9.7e-05
9	959.836	9.7e-05
10	959.843	9.7e-05
11	959.836	9.7e-05
12	959.819	9.7e-05
13	959.822	9.7e-05
14	959.841	9.7e-05
15	959.836	9.7e-05
16	959.846	9.7e-05
17	959.869	9.7e-05
18	959.845	9.7e-05
19	959.828	9.7e-05
20	959.85	9.7e-05
21	959.821	9.7e-05
22	959.833	9.7e-05
23	959.823	9.7e-05
24	959.829	9.7e-05
25	959.83	9.7e-05
26	959.831	9.7e-05
27	959.82	9.7e-05
28	959.803	9.7e-05
29	959.826	9.7e-05
30	959.815	9.7e-05
31	959.831	9.7e-05
32	959.827	9.7e-05
33	959.84	9.7e-05
34	959.824	9.7e-05
35	959.835	9.7e-05
36	959.837	9.7e-05
37	959.845	9.7e-05
38	959.836	9.7e-05
39	959.824	9.7e-05
40	959.829	9.7e-05
41	959.821	9.7e-05
42	959.834	9.7e-05
43	959.838	9.7e-05
44	959.813	9.7e-05
45	959.825	9.7e-05
46	959.811	9.7e-05
47	959.826	9.7e-05
48	959.827	9.7e-05
49	959.824	9.7e-05
50	959.849	9.7e-05
51	959.832	9.7e-05
52	959.824	9.7e-05
53	959.826	9.7e-05
54	959.844	9.7e-05
55	959.851	9.7e-05
56	959.851	9.7e-05
57	959.856	9.7e-05
58	959.864	9.7e-05
59	959.85	9.7e-05
60	959.843	9.7e-05
61	959.852	9.7e-05
62	959.845	9.7e-05
63	959.855	9.7e-05
64	959.848	9.7e-05
65	959.849	9.7e-05
66	959.849	9.7e-05
67	959.846	9.7e-05
68	959.845	9.7e-05
69	959.843	9.7e-05
70	959.85	9.7e-05
71	959.853	9.7e-05
72	959.851	9.7e-05
73	959.857	9.7e-05
74	959.837	9.7e-05
75	959.851	9.7e-05
76	959.84	9.7e-05
77	959.844	9.7e-05
78	959.832	9.7e-05
79	959.838	9.7e-05
80	959.826	9.7e-05
81	959.839	9.7e-05
82	959.842	9.7e-05
83	959.843	9.7e-05
84	959.862	9.7e-05
85	959.852	9.7e-05
86	959.827	9.7e-05
87	959.836	9.7e-05
88	959.826	9.7e-05
89	959.837	9.7e-05
90	959.855	9.7e-05
91	959.855	9.7e-05
92	959.859	9.7e-05
93	959.87	9.7e-05
94	959.858	9.7e-05
95	959.85	9.7e-05
96	959.833	9.7e-05
97	959.844	9.7e-05
98	959.834	9.7e-05
99	959.851	9.7e-05
100	959.854	9.7e-05
101	959.855	9.7e-05
102	959.824	9.7e-05
103	959.825	9.7e-05
104	959.859	9.7e-05
105	959.858	9.7e-05
106	959.862	9.7e-05
107	959.855	9.7e-05
108	959.866	9.7e-05
109	959.853	9.7e-05
110	959.865	9.7e-05
111	959.847	9.7e-05
112	959.854	9.7e-05
113	959.867	9.7e-05
114	959.87	9.7e-05
115	959.868	9.7e-05
116	959.85	9.7e-05
117	959.847	9.7e-05
118	959.849	9.7e-05
119	959.873	9.7e-05
120	959.85	9.7e-05
121	959.859	9.7e-05
122	959.843	9.7e-05
123	959.814	9.7e-05
124	959.843	9.7e-05
125	959.838	9.7e-05
126	959.853	9.7e-05
127	959.851	9.7e-05
128	959.834	9.7e-05
129	959.856	9.7e-05
130	959.856	9.7e-05
131	959.836	9.7e-05
132	959.819	9.7e-05
133	959.834	9.7e-05
134	959.831	9.7e-05
135	959.833	9.7e-05
136	959.847	9.7e-05
137	959.851	9.7e-05
138	959.868	9.7e-05
139	959.882	9.7e-05
140	959.85	9.7e-05
141	959.848	9.7e-05
142	959.856	9.7e-05
143	959.849	9.7e-05
144	959.858	9.7e-05
145	959.857	9.7e-05
146	959.861	9.7e-05
147	959.865	9.7e-05
148	959.854	9.7e-05
149	959.867	9.7e-05
150	959.861	9.7e-05
151	959.857	9.7e-05
152	959.857	9.7e-05
153	959.853	9.7e-05
154	959.869	9.7e-05
155	959.883	9.7e-05
156	959.874	9.7e-05
157	959.862	9.7e-05
158	959.862	9.7e-05
159	959.859	9.7e-05
160	959.841	9.7e-05
161	959.864	9.7e-05
