N	R	I
0	881.414	9.7e-05
1	881.429	9.7e-05
2	881.446	9.7e-05
3	881.431	9.7e-05
4	881.412	9.7e-05
5	881.436	9.7e-05
6	881.434	9.7e-05
7	881.445	9.7e-05
8	881.439	9.7e-05
9	881.448	9.7e-05
10	881.44	9.7e-05
11	881.429	9.7e-05
12	881.422	9.7e-05
13	881.41	9.7e-05
14	881.405	9.7e-05
15	881.425	9.7e-05
16	881.415	9.7e-05
17	881.408	9.7e-05
18	881.433	9.7e-05
19	881.419	9.7e-05
20	881.426	9.7e-05
21	881.417	9.7e-05
22	881.438	9.7e-05
23	881.441	9.7e-05
24	881.437	9.7e-05
25	881.428	9.7e-05
26	881.426	9.7e-05
27	881.415	9.7e-05
28	881.424	9.7e-05
29	881.421	9.7e-05
30	881.41	9.7e-05
31	881.409	9.7e-05
32	881.422	9.7e-05
33	881.408	9.7e-05
34	881.408	9.7e-05
35	881.415	9.7e-05
36	881.412	9.7e-05
37	881.404	9.7e-05
38	881.429	9.7e-05
39	881.434	9.7e-05
40	881.424	9.7e-05
41	881.398	9.7e-05
42	881.431	9.7e-05
43	881.429	9.7e-05
44	881.417	9.7e-05
45	881.419	9.7e-05
46	881.43	9.7e-05
47	881.429	9.7e-05
48	881.42	9.7e-05
49	881.428	9.7e-05
50	881.431	9.7e-05
51	881.432	9.7e-05
52	881.446	9.7e-05
53	881.434	9.7e-05
54	881.415	9.7e-05
55	881.433	9.7e-05
56	881.439	9.7e-05
57	881.45	9.7e-05
58	881.451	9.7e-05
59	881.462	9.7e-05
60	881.451	9.7e-05
61	881.438	9.7e-05
62	881.433	9.7e-05
63	881.43	9.7e-05
64	881.462	9.7e-05
65	881.424	9.7e-05
66	881.43	9.7e-05
67	881.434	9.7e-05
68	881.415	9.7e-05
69	881.411	9.7e-05
70	881.419	9.7e-05
71	881.401	9.7e-05
72	881.407	9.7e-05
73	881.402	9.7e-05
74	881.399	9.7e-05
75	881.384	9.7e-05
76	881.412	9.7e-05
77	881.416	9.7e-05
78	881.424	9.7e-05
79	881.431	9.7e-05
80	881.409	9.7e-05
81	881.41	9.7e-05
82	881.404	9.7e-05
83	881.407	9.7e-05
84	881.409	9.7e-05
85	881.439	9.7e-05
86	881.406	9.7e-05
87	881.393	9.7e-05
88	881.402	9.7e-05
89	881.406	9.7e-05
90	881.403	9.7e-05
91	881.389	9.7e-05
92	881.403	9.7e-05
93	881.429	9.7e-05
94	881.402	9.7e-05
95	881.39	9.7e-05
96	881.389	9.7e-05
97	881.38	9.7e-05
98	881.379	9.7e-05
99	881.398	9.7e-05
100	881.393	9.7e-05
101	881.387	9.7e-05
102	881.399	9.7e-05
103	881.406	9.7e-05
104	881.392	9.7e-05
105	881.401	9.7e-05
106	881.402	9.7e-05
107	881.38	9.7e-05
108	881.394	9.7e-05
109	881.406	9.7e-05
110	881.384	9.7e-05
111	881.374	9.7e-05
112	881.374	9.7e-05
113	881.383	9.7e-05
114	881.38	9.7e-05
115	881.387	9.7e-05
116	881.368	9.7e-05
117	881.383	9.7e-05
118	881.381	9.7e-05
119	881.373	9.7e-05
120	881.382	9.7e-05
121	881.385	9.7e-05
122	881.381	9.7e-05
123	881.369	9.7e-05
124	881.364	9.7e-05
125	881.372	9.7e-05
126	881.381	9.7e-05
127	881.374	9.7e-05
128	881.385	9.7e-05
129	881.374	9.7e-05
130	881.367	9.7e-05
131	881.382	9.7e-05
132	881.382	9.7e-05
133	881.381	9.7e-05
134	881.385	9.7e-05
135	881.372	9.7e-05
136	881.368	9.7e-05
137	881.38	9.7e-05
138	881.377	9.7e-05
139	881.374	9.7e-05
140	881.385	9.7e-05
141	881.39	9.7e-05
142	881.371	9.7e-05
143	881.391	9.7e-05
144	881.384	9.7e-05
145	881.387	9.7e-05
146	881.375	9.7e-05
147	881.351	9.7e-05
148	881.374	9.7e-05
149	881.35	9.7e-05
150	881.35	9.7e-05
151	881.374	9.7e-05
152	881.359	9.7e-05
153	881.365	9.7e-05
154	881.361	9.7e-05
155	881.364	9.7e-05
156	881.356	9.7e-05
157	881.35	9.7e-05
158	881.34	9.7e-05
159	881.356	9.7e-05
160	881.348	9.7e-05
161	881.361	9.7e-05
