N	R	I
0	868.669	9.7e-05
1	868.664	9.7e-05
2	868.672	9.7e-05
3	868.662	9.7e-05
4	868.67	9.7e-05
5	868.657	9.7e-05
6	868.671	9.7e-05
7	868.652	9.7e-05
8	868.666	9.7e-05
9	868.673	9.7e-05
10	868.676	9.7e-05
11	868.674	9.7e-05
12	868.674	9.7e-05
13	868.64	9.7e-05
14	868.673	9.7e-05
15	868.657	9.7e-05
16	868.647	9.7e-05
17	868.661	9.7e-05
18	868.675	9.7e-05
19	868.665	9.7e-05
20	868.656	9.7e-05
21	868.656	9.7e-05
22	868.656	9.7e-05
23	868.635	9.7e-05
24	868.638	9.7e-05
25	868.629	9.7e-05
26	868.635	9.7e-05
27	868.645	9.7e-05
28	868.629	9.7e-05
29	868.626	9.7e-05
30	868.64	9.7e-05
31	868.636	9.7e-05
32	868.645	9.7e-05
33	868.616	9.7e-05
34	868.625	9.7e-05
35	868.648	9.7e-05
36	868.617	9.7e-05
37	868.629	9.7e-05
38	868.638	9.7e-05
39	868.658	9.7e-05
40	868.633	9.7e-05
41	868.677	9.7e-05
42	868.659	9.7e-05
43	868.652	9.7e-05
44	868.638	9.7e-05
45	868.637	9.7e-05
46	868.65	9.7e-05
47	868.646	9.7e-05
48	868.648	9.7e-05
49	868.618	9.7e-05
50	868.653	9.7e-05
51	868.653	9.7e-05
52	868.645	9.7e-05
53	868.642	9.7e-05
54	868.654	9.7e-05
55	868.651	9.7e-05
56	868.637	9.7e-05
57	868.625	9.7e-05
58	868.643	9.7e-05
59	868.646	9.7e-05
60	868.651	9.7e-05
61	868.646	9.7e-05
62	868.642	9.7e-05
63	868.637	9.7e-05
64	868.659	9.7e-05
65	868.668	9.7e-05
66	868.63	9.7e-05
67	868.645	9.7e-05
68	868.647	9.7e-05
69	868.638	9.7e-05
70	868.643	9.7e-05
71	868.645	9.7e-05
72	868.639	9.7e-05
73	868.642	9.7e-05
74	868.622	9.7e-05
75	868.629	9.7e-05
76	868.621	9.7e-05
77	868.639	9.7e-05
78	868.646	9.7e-05
79	868.634	9.7e-05
80	868.625	9.7e-05
81	868.638	9.7e-05
82	868.63	9.7e-05
83	868.611	9.7e-05
84	868.619	9.7e-05
85	868.628	9.7e-05
86	868.625	9.7e-05
87	868.623	9.7e-05
88	868.604	9.7e-05
89	868.63	9.7e-05
90	868.619	9.7e-05
91	868.645	9.7e-05
92	868.601	9.7e-05
93	868.626	9.7e-05
94	868.602	9.7e-05
95	868.626	9.7e-05
96	868.604	9.7e-05
97	868.609	9.7e-05
98	868.624	9.7e-05
99	868.615	9.7e-05
100	868.642	9.7e-05
101	868.629	9.7e-05
102	868.617	9.7e-05
103	868.602	9.7e-05
104	868.625	9.7e-05
105	868.637	9.7e-05
106	868.638	9.7e-05
107	868.624	9.7e-05
108	868.65	9.7e-05
109	868.623	9.7e-05
110	868.622	9.7e-05
111	868.643	9.7e-05
112	868.637	9.7e-05
113	868.646	9.7e-05
114	868.614	9.7e-05
115	868.638	9.7e-05
116	868.644	9.7e-05
117	868.642	9.7e-05
118	868.646	9.7e-05
119	868.622	9.7e-05
120	868.618	9.7e-05
121	868.623	9.7e-05
122	868.636	9.7e-05
123	868.625	9.7e-05
124	868.627	9.7e-05
125	868.632	9.7e-05
126	868.625	9.7e-05
127	868.647	9.7e-05
128	868.628	9.7e-05
129	868.622	9.7e-05
130	868.642	9.7e-05
131	868.641	9.7e-05
132	868.644	9.7e-05
133	868.635	9.7e-05
134	868.634	9.7e-05
135	868.611	9.7e-05
136	868.609	9.7e-05
137	868.611	9.7e-05
138	868.625	9.7e-05
139	868.638	9.7e-05
140	868.62	9.7e-05
141	868.646	9.7e-05
142	868.641	9.7e-05
143	868.628	9.7e-05
144	868.647	9.7e-05
145	868.654	9.7e-05
146	868.643	9.7e-05
147	868.617	9.7e-05
148	868.618	9.7e-05
149	868.621	9.7e-05
150	868.643	9.7e-05
151	868.637	9.7e-05
152	868.646	9.7e-05
153	868.645	9.7e-05
154	868.649	9.7e-05
155	868.631	9.7e-05
156	868.638	9.7e-05
157	868.657	9.7e-05
158	868.62	9.7e-05
159	868.621	9.7e-05
160	868.619	9.7e-05
161	868.605	9.7e-05
