N	R	I
0	859.816	9.7e-05
1	859.803	9.7e-05
2	859.792	9.7e-05
3	859.793	9.7e-05
4	859.772	9.7e-05
5	859.807	9.7e-05
6	859.796	9.7e-05
7	859.776	9.7e-05
8	859.8	9.7e-05
9	859.778	9.7e-05
10	859.761	9.7e-05
11	859.767	9.7e-05
12	859.752	9.7e-05
13	859.759	9.7e-05
14	859.772	9.7e-05
15	859.772	9.7e-05
16	859.771	9.7e-05
17	859.795	9.7e-05
18	859.809	9.7e-05
19	859.811	9.7e-05
20	859.782	9.7e-05
21	859.8	9.7e-05
22	859.761	9.7e-05
23	859.776	9.7e-05
24	859.794	9.7e-05
25	859.761	9.7e-05
26	859.763	9.7e-05
27	859.76	9.7e-05
28	859.764	9.7e-05
29	859.77	9.7e-05
30	859.765	9.7e-05
31	859.782	9.7e-05
32	859.719	9.7e-05
33	859.742	9.7e-05
34	859.719	9.7e-05
35	859.72	9.7e-05
36	859.764	9.7e-05
37	859.755	9.7e-05
38	859.715	9.7e-05
39	859.744	9.7e-05
40	859.749	9.7e-05
41	859.766	9.7e-05
42	859.761	9.7e-05
43	859.75	9.7e-05
44	859.773	9.7e-05
45	859.754	9.7e-05
46	859.784	9.7e-05
47	859.767	9.7e-05
48	859.757	9.7e-05
49	859.737	9.7e-05
50	859.75	9.7e-05
51	859.773	9.7e-05
52	859.744	9.7e-05
53	859.743	9.7e-05
54	859.773	9.7e-05
55	859.761	9.7e-05
56	859.76	9.7e-05
57	859.764	9.7e-05
58	859.759	9.7e-05
59	859.764	9.7e-05
60	859.723	9.7e-05
61	859.704	9.7e-05
62	859.701	9.7e-05
63	859.754	9.7e-05
64	859.749	9.7e-05
65	859.766	9.7e-05
66	859.759	9.7e-05
67	859.725	9.7e-05
68	859.727	9.7e-05
69	859.74	9.7e-05
70	859.745	9.7e-05
71	859.772	9.7e-05
72	859.774	9.7e-05
73	859.756	9.7e-05
74	859.74	9.7e-05
75	859.731	9.7e-05
76	859.785	9.7e-05
77	859.747	9.7e-05
78	859.719	9.7e-05
79	859.721	9.7e-05
80	859.74	9.7e-05
81	859.749	9.7e-05
82	859.761	9.7e-05
83	859.725	9.7e-05
84	859.734	9.7e-05
85	859.714	9.7e-05
86	859.771	9.7e-05
87	859.758	9.7e-05
88	859.711	9.7e-05
89	859.76	9.7e-05
90	859.729	9.7e-05
91	859.742	9.7e-05
92	859.745	9.7e-05
93	859.721	9.7e-05
94	859.748	9.7e-05
95	859.771	9.7e-05
96	859.755	9.7e-05
97	859.783	9.7e-05
98	859.781	9.7e-05
99	859.734	9.7e-05
