N	R	I
0	1022.33	9.7e-05
1	1022.34	9.7e-05
2	1022.32	9.7e-05
3	1022.33	9.7e-05
4	1022.33	9.7e-05
5	1022.32	9.7e-05
6	1022.34	9.7e-05
7	1022.35	9.7e-05
8	1022.35	9.7e-05
9	1022.33	9.7e-05
10	1022.35	9.7e-05
11	1022.34	9.7e-05
12	1022.33	9.7e-05
13	1022.35	9.7e-05
14	1022.32	9.7e-05
15	1022.34	9.7e-05
16	1022.36	9.7e-05
17	1022.35	9.7e-05
18	1022.38	9.7e-05
19	1022.35	9.7e-05
20	1022.35	9.7e-05
21	1022.36	9.7e-05
22	1022.36	9.7e-05
23	1022.33	9.7e-05
24	1022.32	9.7e-05
25	1022.35	9.7e-05
26	1022.33	9.7e-05
27	1022.37	9.7e-05
28	1022.33	9.7e-05
29	1022.34	9.7e-05
30	1022.34	9.7e-05
31	1022.35	9.7e-05
32	1022.34	9.7e-05
33	1022.33	9.7e-05
34	1022.37	9.7e-05
35	1022.32	9.7e-05
36	1022.36	9.7e-05
37	1022.32	9.7e-05
38	1022.34	9.7e-05
39	1022.34	9.7e-05
40	1022.36	9.7e-05
41	1022.36	9.7e-05
42	1022.33	9.7e-05
43	1022.34	9.7e-05
44	1022.34	9.7e-05
45	1022.37	9.7e-05
46	1022.35	9.7e-05
47	1022.35	9.7e-05
48	1022.34	9.7e-05
49	1022.35	9.7e-05
50	1022.33	9.7e-05
51	1022.33	9.7e-05
52	1022.35	9.7e-05
53	1022.34	9.7e-05
54	1022.36	9.7e-05
55	1022.35	9.7e-05
56	1022.35	9.7e-05
57	1022.35	9.7e-05
58	1022.31	9.7e-05
59	1022.32	9.7e-05
60	1022.34	9.7e-05
61	1022.32	9.7e-05
62	1022.32	9.7e-05
63	1022.34	9.7e-05
64	1022.33	9.7e-05
65	1022.32	9.7e-05
66	1022.34	9.7e-05
67	1022.37	9.7e-05
68	1022.37	9.7e-05
69	1022.35	9.7e-05
70	1022.36	9.7e-05
71	1022.37	9.7e-05
72	1022.39	9.7e-05
73	1022.37	9.7e-05
74	1022.38	9.7e-05
75	1022.42	9.7e-05
76	1022.4	9.7e-05
77	1022.36	9.7e-05
78	1022.38	9.7e-05
79	1022.37	9.7e-05
80	1022.38	9.7e-05
81	1022.37	9.7e-05
82	1022.4	9.7e-05
83	1022.4	9.7e-05
84	1022.39	9.7e-05
85	1022.4	9.7e-05
86	1022.4	9.7e-05
87	1022.41	9.7e-05
88	1022.39	9.7e-05
89	1022.37	9.7e-05
90	1022.39	9.7e-05
91	1022.4	9.7e-05
92	1022.37	9.7e-05
93	1022.41	9.7e-05
94	1022.4	9.7e-05
95	1022.41	9.7e-05
96	1022.41	9.7e-05
97	1022.42	9.7e-05
98	1022.41	9.7e-05
99	1022.42	9.7e-05
100	1022.44	9.7e-05
101	1022.44	9.7e-05
102	1022.42	9.7e-05
103	1022.44	9.7e-05
104	1022.44	9.7e-05
105	1022.44	9.7e-05
106	1022.43	9.7e-05
107	1022.46	9.7e-05
108	1022.44	9.7e-05
109	1022.47	9.7e-05
110	1022.46	9.7e-05
111	1022.45	9.7e-05
112	1022.45	9.7e-05
113	1022.45	9.7e-05
114	1022.45	9.7e-05
115	1022.45	9.7e-05
116	1022.43	9.7e-05
117	1022.47	9.7e-05
118	1022.47	9.7e-05
119	1022.47	9.7e-05
120	1022.5	9.7e-05
121	1022.46	9.7e-05
122	1022.49	9.7e-05
123	1022.47	9.7e-05
124	1022.48	9.7e-05
125	1022.48	9.7e-05
126	1022.48	9.7e-05
127	1022.49	9.7e-05
128	1022.49	9.7e-05
129	1022.49	9.7e-05
130	1022.5	9.7e-05
131	1022.51	9.7e-05
132	1022.5	9.7e-05
133	1022.5	9.7e-05
134	1022.52	9.7e-05
135	1022.49	9.7e-05
136	1022.53	9.7e-05
137	1022.49	9.7e-05
138	1022.5	9.7e-05
139	1022.5	9.7e-05
