N	R	I
0	895.461	9.7e-05
1	895.481	9.7e-05
2	895.468	9.7e-05
3	895.458	9.7e-05
4	895.475	9.7e-05
5	895.473	9.7e-05
6	895.475	9.7e-05
7	895.482	9.7e-05
8	895.485	9.7e-05
9	895.487	9.7e-05
10	895.468	9.7e-05
11	895.49	9.7e-05
12	895.486	9.7e-05
13	895.48	9.7e-05
14	895.481	9.7e-05
15	895.486	9.7e-05
16	895.478	9.7e-05
17	895.498	9.7e-05
18	895.512	9.7e-05
19	895.498	9.7e-05
20	895.474	9.7e-05
21	895.485	9.7e-05
22	895.495	9.7e-05
23	895.499	9.7e-05
24	895.491	9.7e-05
25	895.515	9.7e-05
26	895.484	9.7e-05
27	895.486	9.7e-05
28	895.494	9.7e-05
29	895.487	9.7e-05
30	895.493	9.7e-05
31	895.492	9.7e-05
32	895.5	9.7e-05
33	895.501	9.7e-05
34	895.49	9.7e-05
35	895.497	9.7e-05
36	895.489	9.7e-05
37	895.499	9.7e-05
38	895.472	9.7e-05
39	895.485	9.7e-05
40	895.489	9.7e-05
41	895.52	9.7e-05
42	895.492	9.7e-05
43	895.502	9.7e-05
44	895.527	9.7e-05
45	895.52	9.7e-05
46	895.521	9.7e-05
47	895.503	9.7e-05
48	895.503	9.7e-05
49	895.518	9.7e-05
50	895.526	9.7e-05
51	895.505	9.7e-05
52	895.49	9.7e-05
53	895.508	9.7e-05
54	895.512	9.7e-05
55	895.501	9.7e-05
56	895.49	9.7e-05
57	895.509	9.7e-05
58	895.517	9.7e-05
59	895.515	9.7e-05
60	895.5	9.7e-05
61	895.503	9.7e-05
62	895.511	9.7e-05
63	895.526	9.7e-05
64	895.498	9.7e-05
65	895.502	9.7e-05
66	895.499	9.7e-05
67	895.509	9.7e-05
68	895.511	9.7e-05
69	895.518	9.7e-05
70	895.517	9.7e-05
71	895.521	9.7e-05
72	895.522	9.7e-05
73	895.505	9.7e-05
74	895.493	9.7e-05
75	895.503	9.7e-05
76	895.509	9.7e-05
77	895.49	9.7e-05
78	895.484	9.7e-05
79	895.504	9.7e-05
80	895.503	9.7e-05
81	895.489	9.7e-05
82	895.5	9.7e-05
83	895.515	9.7e-05
84	895.515	9.7e-05
85	895.515	9.7e-05
86	895.518	9.7e-05
87	895.5	9.7e-05
88	895.511	9.7e-05
89	895.513	9.7e-05
90	895.499	9.7e-05
91	895.512	9.7e-05
92	895.523	9.7e-05
93	895.525	9.7e-05
94	895.496	9.7e-05
95	895.519	9.7e-05
96	895.499	9.7e-05
97	895.504	9.7e-05
98	895.513	9.7e-05
99	895.497	9.7e-05
