N	R	I
0	930.893	9.7e-05
1	930.884	9.7e-05
2	930.882	9.7e-05
3	930.889	9.7e-05
4	930.889	9.7e-05
5	930.888	9.7e-05
6	930.896	9.7e-05
7	930.9	9.7e-05
8	930.867	9.7e-05
9	930.892	9.7e-05
10	930.909	9.7e-05
11	930.908	9.7e-05
12	930.898	9.7e-05
13	930.9	9.7e-05
14	930.89	9.7e-05
15	930.898	9.7e-05
16	930.903	9.7e-05
17	930.903	9.7e-05
18	930.921	9.7e-05
19	930.893	9.7e-05
20	930.884	9.7e-05
21	930.892	9.7e-05
22	930.884	9.7e-05
23	930.904	9.7e-05
24	930.895	9.7e-05
25	930.873	9.7e-05
26	930.881	9.7e-05
27	930.888	9.7e-05
28	930.895	9.7e-05
29	930.894	9.7e-05
30	930.892	9.7e-05
31	930.891	9.7e-05
32	930.887	9.7e-05
33	930.891	9.7e-05
34	930.884	9.7e-05
35	930.862	9.7e-05
36	930.867	9.7e-05
37	930.871	9.7e-05
38	930.873	9.7e-05
39	930.874	9.7e-05
40	930.86	9.7e-05
41	930.877	9.7e-05
42	930.853	9.7e-05
43	930.87	9.7e-05
44	930.867	9.7e-05
45	930.873	9.7e-05
46	930.862	9.7e-05
47	930.879	9.7e-05
48	930.877	9.7e-05
49	930.875	9.7e-05
50	930.876	9.7e-05
51	930.886	9.7e-05
52	930.861	9.7e-05
53	930.867	9.7e-05
54	930.876	9.7e-05
55	930.876	9.7e-05
56	930.865	9.7e-05
57	930.866	9.7e-05
58	930.889	9.7e-05
59	930.884	9.7e-05
60	930.881	9.7e-05
61	930.891	9.7e-05
62	930.874	9.7e-05
63	930.899	9.7e-05
64	930.911	9.7e-05
65	930.901	9.7e-05
66	930.902	9.7e-05
67	930.897	9.7e-05
68	930.882	9.7e-05
69	930.875	9.7e-05
70	930.87	9.7e-05
71	930.894	9.7e-05
72	930.891	9.7e-05
73	930.898	9.7e-05
74	930.886	9.7e-05
75	930.877	9.7e-05
76	930.892	9.7e-05
77	930.89	9.7e-05
78	930.887	9.7e-05
79	930.875	9.7e-05
80	930.901	9.7e-05
81	930.907	9.7e-05
82	930.898	9.7e-05
83	930.897	9.7e-05
84	930.918	9.7e-05
85	930.905	9.7e-05
86	930.914	9.7e-05
87	930.907	9.7e-05
88	930.911	9.7e-05
89	930.91	9.7e-05
90	930.892	9.7e-05
91	930.885	9.7e-05
92	930.906	9.7e-05
93	930.898	9.7e-05
94	930.905	9.7e-05
95	930.9	9.7e-05
96	930.9	9.7e-05
97	930.878	9.7e-05
98	930.885	9.7e-05
99	930.892	9.7e-05
